filename,local_time
KDAX20220104_153637_V06,20220104_073637
KDAX20220104_154114_V06,20220104_074114
KDAX20220104_154535_V06,20220104_074535
KDAX20220104_154951_V06,20220104_074951
KDAX20220104_155428_V06,20220104_075428
KDAX20220104_160321_V06,20220104_080321
KDAX20220104_160758_V06,20220104_080758
KDAX20220104_161233_V06,20220104_081233
KDAX20220104_161710_V06,20220104_081710
KDAX20220104_162147_V06,20220104_082147
KDAX20220104_162624_V06,20220104_082624
KDAX20220104_163101_V06,20220104_083101
KDAX20220104_163538_V06,20220104_083538
KDAX20220104_164014_V06,20220104_084014
KDAX20220104_164451_V06,20220104_084451
KDAX20220104_164928_V06,20220104_084928
KDAX20220104_165405_V06,20220104_085405
KDAX20220105_150541_V06,20220105_070541
KDAX20220105_151243_V06,20220105_071243
KDAX20220105_151945_V06,20220105_071945
KDAX20220105_152646_V06,20220105_072646
KDAX20220105_153348_V06,20220105_073348
KDAX20220105_154050_V06,20220105_074050
KDAX20220105_154752_V06,20220105_074752
KDAX20220105_160155_V06,20220105_080155
KDAX20220105_160857_V06,20220105_080857
KDAX20220105_161559_V06,20220105_081559
KDAX20220105_162300_V06,20220105_082300
KDAX20220105_163001_V06,20220105_083001
KDAX20220105_163703_V06,20220105_083703
KDAX20220105_164405_V06,20220105_084405
KDAX20220105_165106_V06,20220105_085106
KDAX20220106_150110_V06,20220106_070110
KDAX20220106_150919_V06,20220106_070919
KDAX20220106_151621_V06,20220106_071621
KDAX20220106_152322_V06,20220106_072322
KDAX20220106_153024_V06,20220106_073024
KDAX20220106_153726_V06,20220106_073726
KDAX20220106_154428_V06,20220106_074428
KDAX20220106_155129_V06,20220106_075129
KDAX20220106_160533_V06,20220106_080533
KDAX20220106_161235_V06,20220106_081235
KDAX20220106_161936_V06,20220106_081936
KDAX20220106_162638_V06,20220106_082638
KDAX20220106_163339_V06,20220106_083339
KDAX20220106_164039_V06,20220106_084039
KDAX20220106_164740_V06,20220106_084740
KDAX20220107_150254_V06,20220107_070254
KDAX20220107_150859_V06,20220107_070859
KDAX20220107_151504_V06,20220107_071504
KDAX20220107_152215_V06,20220107_072215
KDAX20220107_152820_V06,20220107_072820
KDAX20220107_153355_V06,20220107_073355
KDAX20220107_153915_V06,20220107_073915
KDAX20220107_154435_V06,20220107_074435
KDAX20220107_154941_V06,20220107_074941
KDAX20220107_160121_V06,20220107_080121
KDAX20220107_160726_V06,20220107_080726
KDAX20220107_161316_V06,20220107_081316
KDAX20220107_161850_V06,20220107_081850
KDAX20220107_162439_V06,20220107_082439
KDAX20220107_163014_V06,20220107_083014
KDAX20220107_163549_V06,20220107_083549
KDAX20220107_164110_V06,20220107_084110
KDAX20220107_164631_V06,20220107_084631
KDAX20220107_165136_V06,20220107_085136
KDAX20220108_150419_V06,20220108_070419
KDAX20220108_151121_V06,20220108_071121
KDAX20220108_151823_V06,20220108_071823
KDAX20220108_152635_V06,20220108_072635
KDAX20220108_153337_V06,20220108_073337
KDAX20220108_154039_V06,20220108_074039
KDAX20220108_154741_V06,20220108_074741
KDAX20220108_160144_V06,20220108_080144
KDAX20220108_160845_V06,20220108_080845
KDAX20220108_161547_V06,20220108_081547
KDAX20220108_162249_V06,20220108_082249
KDAX20220108_162950_V06,20220108_082950
KDAX20220108_163652_V06,20220108_083652
KDAX20220108_164354_V06,20220108_084354
KDAX20220108_165056_V06,20220108_085056
KDAX20220109_150135_V06,20220109_070135
KDAX20220109_150836_V06,20220109_070836
KDAX20220109_151538_V06,20220109_071538
KDAX20220109_152240_V06,20220109_072240
KDAX20220109_152942_V06,20220109_072942
KDAX20220109_153643_V06,20220109_073643
KDAX20220109_154452_V06,20220109_074452
KDAX20220109_155154_V06,20220109_075154
KDAX20220109_160557_V06,20220109_080557
KDAX20220109_161259_V06,20220109_081259
KDAX20220109_162001_V06,20220109_082001
KDAX20220109_162703_V06,20220109_082703
KDAX20220109_163404_V06,20220109_083404
KDAX20220109_164105_V06,20220109_084105
KDAX20220109_164807_V06,20220109_084807
KDAX20220110_150235_V06,20220110_070235
KDAX20220110_150936_V06,20220110_070936
KDAX20220110_151638_V06,20220110_071638
KDAX20220110_152340_V06,20220110_072340
KDAX20220110_153042_V06,20220110_073042
KDAX20220110_153744_V06,20220110_073744
KDAX20220110_154446_V06,20220110_074446
KDAX20220110_155148_V06,20220110_075148
KDAX20220110_160712_V06,20220110_080712
KDAX20220110_161413_V06,20220110_081413
KDAX20220110_162115_V06,20220110_082115
KDAX20220110_162817_V06,20220110_082817
KDAX20220110_163518_V06,20220110_083518
KDAX20220110_164220_V06,20220110_084220
KDAX20220110_164922_V06,20220110_084922
KDAX20220111_150633_V06,20220111_070633
KDAX20220111_151335_V06,20220111_071335
KDAX20220111_152036_V06,20220111_072036
KDAX20220111_152738_V06,20220111_072738
KDAX20220111_153440_V06,20220111_073440
KDAX20220111_154141_V06,20220111_074141
KDAX20220111_154843_V06,20220111_074843
KDAX20220111_160247_V06,20220111_080247
KDAX20220111_160949_V06,20220111_080949
KDAX20220111_161808_V06,20220111_081808
KDAX20220111_162510_V06,20220111_082510
KDAX20220111_163212_V06,20220111_083212
KDAX20220111_163913_V06,20220111_083913
KDAX20220111_164614_V06,20220111_084614
KDAX20220112_150733_V06,20220112_070733
KDAX20220112_151710_V06,20220112_071710
KDAX20220112_152646_V06,20220112_072646
KDAX20220112_153624_V06,20220112_073624
KDAX20220112_154601_V06,20220112_074601
KDAX20220112_160514_V06,20220112_080514
KDAX20220112_161451_V06,20220112_081451
KDAX20220112_162427_V06,20220112_082427
KDAX20220112_163521_V06,20220112_083521
KDAX20220112_164458_V06,20220112_084458
KDAX20220113_150352_V06,20220113_070352
KDAX20220113_151329_V06,20220113_071329
KDAX20220113_152306_V06,20220113_072306
KDAX20220113_153243_V06,20220113_073243
KDAX20220113_154221_V06,20220113_074221
KDAX20220113_160136_V06,20220113_080136
KDAX20220113_161113_V06,20220113_081113
KDAX20220113_162051_V06,20220113_082051
KDAX20220113_163027_V06,20220113_083027
KDAX20220113_164117_V06,20220113_084117
KDAX20220114_150942_V06,20220114_070942
KDAX20220114_151919_V06,20220114_071919
KDAX20220114_152856_V06,20220114_072856
KDAX20220114_153833_V06,20220114_073833
KDAX20220114_154810_V06,20220114_074810
KDAX20220114_160723_V06,20220114_080723
KDAX20220114_161700_V06,20220114_081700
KDAX20220114_162637_V06,20220114_082637
KDAX20220114_163613_V06,20220114_083613
KDAX20220114_164701_V06,20220114_084701
KDAX20220115_150539_V06,20220115_070539
KDAX20220115_151516_V06,20220115_071516
KDAX20220115_152453_V06,20220115_072453
KDAX20220115_153430_V06,20220115_073430
KDAX20220115_154407_V06,20220115_074407
KDAX20220115_160321_V06,20220115_080321
KDAX20220115_161258_V06,20220115_081258
KDAX20220115_162235_V06,20220115_082235
KDAX20220115_163212_V06,20220115_083212
KDAX20220115_164149_V06,20220115_084149
KDAX20220116_150209_V06,20220116_070209
KDAX20220116_151147_V06,20220116_071147
KDAX20220116_152123_V06,20220116_072123
KDAX20220116_153101_V06,20220116_073101
KDAX20220116_154038_V06,20220116_074038
KDAX20220116_155015_V06,20220116_075015
KDAX20220116_160931_V06,20220116_080931
KDAX20220116_161909_V06,20220116_081909
KDAX20220116_162846_V06,20220116_082846
KDAX20220116_163823_V06,20220116_083823
KDAX20220116_164801_V06,20220116_084801
KDAX20220117_150813_V06,20220117_070813
KDAX20220117_151749_V06,20220117_071749
KDAX20220117_152726_V06,20220117_072726
KDAX20220117_153703_V06,20220117_073703
KDAX20220117_154640_V06,20220117_074640
KDAX20220117_160553_V06,20220117_080553
KDAX20220117_161530_V06,20220117_081530
KDAX20220117_162507_V06,20220117_082507
KDAX20220117_163444_V06,20220117_083444
KDAX20220117_164421_V06,20220117_084421
KDAX20220118_150408_V06,20220118_070408
KDAX20220118_151345_V06,20220118_071345
KDAX20220118_152322_V06,20220118_072322
KDAX20220118_153258_V06,20220118_073258
KDAX20220118_154235_V06,20220118_074235
KDAX20220118_160149_V06,20220118_080149
KDAX20220118_161126_V06,20220118_081126
KDAX20220118_162103_V06,20220118_082103
KDAX20220118_163040_V06,20220118_083040
KDAX20220118_164016_V06,20220118_084016
KDAX20220118_164953_V06,20220118_084953
KDAX20220119_150933_V06,20220119_070933
KDAX20220119_151910_V06,20220119_071910
KDAX20220119_152846_V06,20220119_072846
KDAX20220119_153824_V06,20220119_073824
KDAX20220119_154801_V06,20220119_074801
KDAX20220119_160715_V06,20220119_080715
KDAX20220119_161652_V06,20220119_081652
KDAX20220119_162628_V06,20220119_082628
KDAX20220119_163605_V06,20220119_083605
KDAX20220120_145105_V06,20220120_065105
KDAX20220120_150508_V06,20220120_070508
KDAX20220120_151209_V06,20220120_071209
KDAX20220120_151911_V06,20220120_071911
KDAX20220120_152613_V06,20220120_072613
KDAX20220120_153314_V06,20220120_073314
KDAX20220120_154016_V06,20220120_074016
KDAX20220120_154717_V06,20220120_074717
KDAX20220120_160119_V06,20220120_080119
KDAX20220120_160820_V06,20220120_080820
KDAX20220120_161522_V06,20220120_081522
KDAX20220120_162223_V06,20220120_082223
KDAX20220120_162925_V06,20220120_082925
KDAX20220120_163627_V06,20220120_083627
KDAX20220120_164329_V06,20220120_084329
KDAX20220121_150334_V06,20220121_070334
KDAX20220121_151310_V06,20220121_071310
KDAX20220121_152247_V06,20220121_072247
KDAX20220121_153223_V06,20220121_073223
KDAX20220121_154159_V06,20220121_074159
KDAX20220121_160113_V06,20220121_080113
KDAX20220121_161048_V06,20220121_081048
KDAX20220121_162025_V06,20220121_082025
KDAX20220121_163002_V06,20220121_083002
KDAX20220121_163938_V06,20220121_083938
KDAX20220121_164915_V06,20220121_084915
KDAX20220122_150804_V06,20220122_070804
KDAX20220122_151741_V06,20220122_071741
KDAX20220122_152718_V06,20220122_072718
KDAX20220122_153655_V06,20220122_073655
KDAX20220122_154632_V06,20220122_074632
KDAX20220122_160545_V06,20220122_080545
KDAX20220122_161521_V06,20220122_081521
KDAX20220122_162458_V06,20220122_082458
KDAX20220122_163435_V06,20220122_083435
KDAX20220122_164412_V06,20220122_084412
KDAX20220123_150308_V06,20220123_070308
KDAX20220123_151245_V06,20220123_071245
KDAX20220123_152222_V06,20220123_072222
KDAX20220123_153158_V06,20220123_073158
KDAX20220123_154135_V06,20220123_074135
KDAX20220123_160048_V06,20220123_080048
KDAX20220123_161025_V06,20220123_081025
KDAX20220123_162002_V06,20220123_082002
KDAX20220123_162939_V06,20220123_082939
KDAX20220123_163915_V06,20220123_083915
KDAX20220124_144905_V06,20220124_064905
KDAX20220124_150818_V06,20220124_070818
KDAX20220124_151755_V06,20220124_071755
KDAX20220124_152732_V06,20220124_072732
KDAX20220124_153709_V06,20220124_073709
KDAX20220124_154645_V06,20220124_074645
KDAX20220124_160559_V06,20220124_080559
KDAX20220124_161536_V06,20220124_081536
KDAX20220124_162512_V06,20220124_082512
KDAX20220124_163449_V06,20220124_083449
KDAX20220124_164425_V06,20220124_084425
KDAX20220125_150406_V06,20220125_070406
KDAX20220125_151343_V06,20220125_071343
KDAX20220125_152320_V06,20220125_072320
KDAX20220125_153256_V06,20220125_073256
KDAX20220125_154233_V06,20220125_074233
KDAX20220125_160146_V06,20220125_080146
KDAX20220125_161123_V06,20220125_081123
KDAX20220125_162100_V06,20220125_082100
KDAX20220125_163037_V06,20220125_083037
KDAX20220125_164013_V06,20220125_084013
KDAX20220126_145009_V06,20220126_065009
KDAX20220126_150922_V06,20220126_070922
KDAX20220126_151859_V06,20220126_071859
KDAX20220126_152835_V06,20220126_072835
KDAX20220126_153812_V06,20220126_073812
KDAX20220126_154749_V06,20220126_074749
KDAX20220126_160702_V06,20220126_080702
KDAX20220126_161639_V06,20220126_081639
KDAX20220126_162616_V06,20220126_082616
KDAX20220126_163552_V06,20220126_083552
KDAX20220126_164529_V06,20220126_084529
KDAX20220127_145054_V06,20220127_065054
KDAX20220127_150458_V06,20220127_070458
KDAX20220127_151200_V06,20220127_071200
KDAX20220127_151902_V06,20220127_071902
KDAX20220127_152603_V06,20220127_072603
KDAX20220127_153305_V06,20220127_073305
KDAX20220127_154007_V06,20220127_074007
KDAX20220127_154709_V06,20220127_074709
KDAX20220127_160110_V06,20220127_080110
KDAX20220127_160812_V06,20220127_080812
KDAX20220127_161514_V06,20220127_081514
KDAX20220127_162215_V06,20220127_082215
KDAX20220127_162917_V06,20220127_082917
KDAX20220127_163619_V06,20220127_083619
KDAX20220127_164320_V06,20220127_084320
KDAX20220128_144723_V06,20220128_064723
KDAX20220128_150127_V06,20220128_070127
KDAX20220128_150828_V06,20220128_070828
KDAX20220128_151529_V06,20220128_071529
KDAX20220128_152231_V06,20220128_072231
KDAX20220128_152933_V06,20220128_072933
KDAX20220128_153634_V06,20220128_073634
KDAX20220128_154335_V06,20220128_074335
KDAX20220128_155037_V06,20220128_075037
KDAX20220128_160441_V06,20220128_080441
KDAX20220128_161142_V06,20220128_081142
KDAX20220128_161844_V06,20220128_081844
KDAX20220128_162545_V06,20220128_082545
KDAX20220128_163246_V06,20220128_083246
KDAX20220128_163947_V06,20220128_083947
KDAX20220129_145035_V06,20220129_065035
KDAX20220129_150438_V06,20220129_070438
KDAX20220129_151140_V06,20220129_071140
KDAX20220129_151841_V06,20220129_071841
KDAX20220129_152543_V06,20220129_072543
KDAX20220129_153245_V06,20220129_073245
KDAX20220129_153945_V06,20220129_073945
KDAX20220129_154647_V06,20220129_074647
KDAX20220129_160050_V06,20220129_080050
KDAX20220129_160752_V06,20220129_080752
KDAX20220129_161453_V06,20220129_081453
KDAX20220129_162154_V06,20220129_082154
KDAX20220129_162855_V06,20220129_082855
KDAX20220129_163557_V06,20220129_083557
KDAX20220129_164259_V06,20220129_084259
KDAX20220130_144638_V06,20220130_064638
KDAX20220130_150041_V06,20220130_070041
KDAX20220130_150743_V06,20220130_070743
KDAX20220130_151444_V06,20220130_071444
KDAX20220130_152146_V06,20220130_072146
KDAX20220130_152848_V06,20220130_072848
KDAX20220130_153550_V06,20220130_073550
KDAX20220130_154251_V06,20220130_074251
KDAX20220130_154952_V06,20220130_074952
KDAX20220130_160355_V06,20220130_080355
KDAX20220130_161057_V06,20220130_081057
KDAX20220130_161759_V06,20220130_081759
KDAX20220130_162501_V06,20220130_082501
KDAX20220130_163203_V06,20220130_083203
KDAX20220130_163905_V06,20220130_083905
KDAX20220131_144253_V06,20220131_064253
KDAX20220131_144954_V06,20220131_064954
KDAX20220131_150357_V06,20220131_070357
KDAX20220131_151059_V06,20220131_071059
KDAX20220131_151801_V06,20220131_071801
KDAX20220131_152502_V06,20220131_072502
KDAX20220131_153204_V06,20220131_073204
KDAX20220131_153905_V06,20220131_073905
KDAX20220131_154606_V06,20220131_074606
KDAX20220131_155308_V06,20220131_075308
KDAX20220131_160711_V06,20220131_080711
KDAX20220131_161413_V06,20220131_081413
KDAX20220131_162114_V06,20220131_082114
KDAX20220131_162815_V06,20220131_082815
KDAX20220131_163517_V06,20220131_083517
KDAX20220131_164219_V06,20220131_084219
KDAX20220201_144433_V06,20220201_064433
KDAX20220201_145134_V06,20220201_065134
KDAX20220201_150536_V06,20220201_070536
KDAX20220201_151237_V06,20220201_071237
KDAX20220201_151939_V06,20220201_071939
KDAX20220201_152639_V06,20220201_072639
KDAX20220201_153341_V06,20220201_073341
KDAX20220201_154042_V06,20220201_074042
KDAX20220201_154743_V06,20220201_074743
KDAX20220201_160145_V06,20220201_080145
KDAX20220201_160846_V06,20220201_080846
KDAX20220201_161548_V06,20220201_081548
KDAX20220201_162249_V06,20220201_082249
KDAX20220201_162950_V06,20220201_082950
KDAX20220201_163652_V06,20220201_083652
KDAX20220202_144725_V06,20220202_064725
KDAX20220202_150127_V06,20220202_070127
KDAX20220202_150828_V06,20220202_070828
KDAX20220202_151530_V06,20220202_071530
KDAX20220202_152232_V06,20220202_072232
KDAX20220202_152932_V06,20220202_072932
KDAX20220202_153633_V06,20220202_073633
KDAX20220202_154335_V06,20220202_074335
KDAX20220202_155036_V06,20220202_075036
KDAX20220202_160438_V06,20220202_080438
KDAX20220202_161139_V06,20220202_081139
KDAX20220202_161841_V06,20220202_081841
KDAX20220202_162543_V06,20220202_082543
KDAX20220202_163244_V06,20220202_083244
KDAX20220202_163946_V06,20220202_083946
KDAX20220203_144303_V06,20220203_064303
KDAX20220203_145005_V06,20220203_065005
KDAX20220203_150409_V06,20220203_070409
KDAX20220203_151110_V06,20220203_071110
KDAX20220203_151812_V06,20220203_071812
KDAX20220203_152513_V06,20220203_072513
KDAX20220203_153214_V06,20220203_073214
KDAX20220203_153916_V06,20220203_073916
KDAX20220203_154617_V06,20220203_074617
KDAX20220203_160020_V06,20220203_080020
KDAX20220203_160722_V06,20220203_080722
KDAX20220203_161424_V06,20220203_081424
KDAX20220203_162126_V06,20220203_082126
KDAX20220203_162827_V06,20220203_082827
KDAX20220203_163529_V06,20220203_083529
KDAX20220204_143909_V06,20220204_063909
KDAX20220204_144611_V06,20220204_064611
KDAX20220204_150014_V06,20220204_070014
KDAX20220204_150716_V06,20220204_070716
KDAX20220204_151418_V06,20220204_071418
KDAX20220204_152119_V06,20220204_072119
KDAX20220204_152821_V06,20220204_072821
KDAX20220204_153523_V06,20220204_073523
KDAX20220204_154225_V06,20220204_074225
KDAX20220204_154926_V06,20220204_074926
KDAX20220204_160330_V06,20220204_080330
KDAX20220204_161032_V06,20220204_081032
KDAX20220204_161733_V06,20220204_081733
KDAX20220204_162435_V06,20220204_082435
KDAX20220204_163137_V06,20220204_083137
KDAX20220204_163839_V06,20220204_083839
KDAX20220205_144037_V06,20220205_064037
KDAX20220205_144738_V06,20220205_064738
KDAX20220205_150142_V06,20220205_070142
KDAX20220205_150844_V06,20220205_070844
KDAX20220205_151546_V06,20220205_071546
KDAX20220205_152247_V06,20220205_072247
KDAX20220205_152949_V06,20220205_072949
KDAX20220205_153651_V06,20220205_073651
KDAX20220205_154352_V06,20220205_074352
KDAX20220205_155054_V06,20220205_075054
KDAX20220205_160457_V06,20220205_080457
KDAX20220205_161159_V06,20220205_081159
KDAX20220205_161900_V06,20220205_081900
KDAX20220205_162602_V06,20220205_082602
KDAX20220205_163304_V06,20220205_083304
KDAX20220206_143722_V06,20220206_063722
KDAX20220206_144424_V06,20220206_064424
KDAX20220206_145125_V06,20220206_065125
KDAX20220206_150529_V06,20220206_070529
KDAX20220206_151230_V06,20220206_071230
KDAX20220206_151931_V06,20220206_071931
KDAX20220206_152632_V06,20220206_072632
KDAX20220206_153334_V06,20220206_073334
KDAX20220206_154036_V06,20220206_074036
KDAX20220206_154737_V06,20220206_074737
KDAX20220206_160141_V06,20220206_080141
KDAX20220206_160843_V06,20220206_080843
KDAX20220206_161544_V06,20220206_081544
KDAX20220206_162245_V06,20220206_082245
KDAX20220206_162947_V06,20220206_082947
KDAX20220206_163648_V06,20220206_083648
KDAX20220207_144038_V06,20220207_064038
KDAX20220207_144739_V06,20220207_064739
KDAX20220207_150142_V06,20220207_070142
KDAX20220207_150844_V06,20220207_070844
KDAX20220207_151545_V06,20220207_071545
KDAX20220207_152247_V06,20220207_072247
KDAX20220207_152948_V06,20220207_072948
KDAX20220207_153650_V06,20220207_073650
KDAX20220207_154352_V06,20220207_074352
KDAX20220207_155053_V06,20220207_075053
KDAX20220207_160455_V06,20220207_080455
KDAX20220207_161157_V06,20220207_081157
KDAX20220207_161859_V06,20220207_081859
KDAX20220207_162601_V06,20220207_082601
KDAX20220207_163302_V06,20220207_083302
KDAX20220208_144303_V06,20220208_064303
KDAX20220208_150215_V06,20220208_070215
KDAX20220208_151153_V06,20220208_071153
KDAX20220208_152130_V06,20220208_072130
KDAX20220208_153106_V06,20220208_073106
KDAX20220208_154043_V06,20220208_074043
KDAX20220208_155020_V06,20220208_075020
KDAX20220208_160933_V06,20220208_080933
KDAX20220208_161910_V06,20220208_081910
KDAX20220208_162847_V06,20220208_082847
KDAX20220209_143834_V06,20220209_063834
KDAX20220209_144811_V06,20220209_064811
KDAX20220209_150724_V06,20220209_070724
KDAX20220209_151701_V06,20220209_071701
KDAX20220209_152638_V06,20220209_072638
KDAX20220209_153613_V06,20220209_073613
KDAX20220209_154550_V06,20220209_074550
KDAX20220209_160504_V06,20220209_080504
KDAX20220209_161440_V06,20220209_081440
KDAX20220209_162417_V06,20220209_082417
KDAX20220209_163353_V06,20220209_083353
KDAX20220210_143305_V06,20220210_063305
KDAX20220210_144241_V06,20220210_064241
KDAX20220210_150153_V06,20220210_070153
KDAX20220210_151129_V06,20220210_071129
KDAX20220210_152105_V06,20220210_072105
KDAX20220210_153041_V06,20220210_073041
KDAX20220210_154017_V06,20220210_074017
KDAX20220210_154954_V06,20220210_074954
KDAX20220210_160905_V06,20220210_080905
KDAX20220210_161841_V06,20220210_081841
KDAX20220210_162816_V06,20220210_082816
KDAX20220211_143618_V06,20220211_063618
KDAX20220211_144554_V06,20220211_064554
KDAX20220211_150505_V06,20220211_070505
KDAX20220211_151441_V06,20220211_071441
KDAX20220211_152417_V06,20220211_072417
KDAX20220211_153352_V06,20220211_073352
KDAX20220211_154328_V06,20220211_074328
KDAX20220211_160239_V06,20220211_080239
KDAX20220211_161215_V06,20220211_081215
KDAX20220211_162151_V06,20220211_082151
KDAX20220211_163127_V06,20220211_083127
KDAX20220212_143917_V06,20220212_063917
KDAX20220212_144853_V06,20220212_064853
KDAX20220212_150805_V06,20220212_070805
KDAX20220212_151741_V06,20220212_071741
KDAX20220212_152717_V06,20220212_072717
KDAX20220212_153652_V06,20220212_073652
KDAX20220212_154628_V06,20220212_074628
KDAX20220212_160540_V06,20220212_080540
KDAX20220212_161515_V06,20220212_081515
KDAX20220212_162452_V06,20220212_082452
KDAX20220213_143134_V06,20220213_063134
KDAX20220213_144221_V06,20220213_064221
KDAX20220213_150133_V06,20220213_070133
KDAX20220213_151109_V06,20220213_071109
KDAX20220213_152045_V06,20220213_072045
KDAX20220213_153020_V06,20220213_073020
KDAX20220213_153956_V06,20220213_073956
KDAX20220213_154932_V06,20220213_074932
KDAX20220213_160845_V06,20220213_080845
KDAX20220213_161821_V06,20220213_081821
KDAX20220213_162756_V06,20220213_082756
KDAX20220214_143433_V06,20220214_063433
KDAX20220214_144520_V06,20220214_064520
KDAX20220214_150431_V06,20220214_070431
KDAX20220214_151407_V06,20220214_071407
KDAX20220214_152343_V06,20220214_072343
KDAX20220214_153318_V06,20220214_073318
KDAX20220214_154254_V06,20220214_074254
KDAX20220214_160206_V06,20220214_080206
KDAX20220214_161141_V06,20220214_081141
KDAX20220214_162117_V06,20220214_082117
KDAX20220215_142925_V06,20220215_062925
KDAX20220215_143302_V06,20220215_063302
KDAX20220215_143639_V06,20220215_063639
KDAX20220215_144015_V06,20220215_064015
KDAX20220215_144352_V06,20220215_064352
KDAX20220215_144729_V06,20220215_064729
KDAX20220215_145216_V06,20220215_065216
KDAX20220215_145552_V06,20220215_065552
KDAX20220215_150305_V06,20220215_070305
KDAX20220215_150642_V06,20220215_070642
KDAX20220215_151019_V06,20220215_071019
KDAX20220215_151356_V06,20220215_071356
KDAX20220215_151733_V06,20220215_071733
KDAX20220215_152110_V06,20220215_072110
KDAX20220215_152446_V06,20220215_072446
KDAX20220215_152835_V06,20220215_072835
KDAX20220215_153212_V06,20220215_073212
KDAX20220215_153548_V06,20220215_073548
KDAX20220215_153924_V06,20220215_073924
KDAX20220215_154301_V06,20220215_074301
KDAX20220215_154637_V06,20220215_074637
KDAX20220215_155014_V06,20220215_075014
KDAX20220215_155350_V06,20220215_075350
KDAX20220215_160102_V06,20220215_080102
KDAX20220215_160439_V06,20220215_080439
KDAX20220215_160816_V06,20220215_080816
KDAX20220215_161153_V06,20220215_081153
KDAX20220215_161530_V06,20220215_081530
KDAX20220215_161907_V06,20220215_081907
KDAX20220215_162243_V06,20220215_082243
KDAX20220215_162620_V06,20220215_082620
KDAX20220216_143008_V06,20220216_063008
KDAX20220216_143944_V06,20220216_063944
KDAX20220216_144921_V06,20220216_064921
KDAX20220216_150944_V06,20220216_070944
KDAX20220216_151921_V06,20220216_071921
KDAX20220216_152858_V06,20220216_072858
KDAX20220216_153835_V06,20220216_073835
KDAX20220216_154811_V06,20220216_074811
KDAX20220216_160724_V06,20220216_080724
KDAX20220216_161701_V06,20220216_081701
KDAX20220217_142508_V06,20220217_062508
KDAX20220217_143444_V06,20220217_063444
KDAX20220217_144422_V06,20220217_064422
KDAX20220217_150447_V06,20220217_070447
KDAX20220217_151423_V06,20220217_071423
KDAX20220217_152400_V06,20220217_072400
KDAX20220217_153337_V06,20220217_073337
KDAX20220217_154313_V06,20220217_074313
KDAX20220217_160227_V06,20220217_080227
KDAX20220217_161203_V06,20220217_081203
KDAX20220217_162139_V06,20220217_082139
KDAX20220218_142527_V06,20220218_062527
KDAX20220218_143503_V06,20220218_063503
KDAX20220218_144440_V06,20220218_064440
KDAX20220218_150354_V06,20220218_070354
KDAX20220218_151441_V06,20220218_071441
KDAX20220218_152418_V06,20220218_072418
KDAX20220218_153355_V06,20220218_073355
KDAX20220218_154331_V06,20220218_074331
KDAX20220218_160245_V06,20220218_080245
KDAX20220218_161221_V06,20220218_081221
KDAX20220218_162158_V06,20220218_082158
KDAX20220219_142959_V06,20220219_062959
KDAX20220219_143935_V06,20220219_063935
KDAX20220219_144912_V06,20220219_064912
KDAX20220219_150825_V06,20220219_070825
KDAX20220219_151914_V06,20220219_071914
KDAX20220219_152850_V06,20220219_072850
KDAX20220219_153827_V06,20220219_073827
KDAX20220219_154804_V06,20220219_074804
KDAX20220219_160717_V06,20220219_080717
KDAX20220219_161654_V06,20220219_081654
KDAX20220220_142453_V06,20220220_062453
KDAX20220220_143428_V06,20220220_063428
