filename,local_time
KTYX20220112_121819_V06,20220112_071819
KTYX20220112_122521_V06,20220112_072521
KTYX20220112_123221_V06,20220112_073221
KTYX20220112_123922_V06,20220112_073922
KTYX20220112_124624_V06,20220112_074624
KTYX20220112_130025_V06,20220112_080025
KTYX20220112_130726_V06,20220112_080726
KTYX20220112_131427_V06,20220112_081427
KTYX20220112_132129_V06,20220112_082129
KTYX20220112_132822_V06,20220112_082822
KTYX20220112_133517_V06,20220112_083517
KTYX20220112_134211_V06,20220112_084211
KTYX20220112_134905_V06,20220112_084905
KTYX20220112_140252_V06,20220112_090252
KTYX20220113_120715_V06,20220113_070715
KTYX20220113_121415_V06,20220113_071415
KTYX20220113_122115_V06,20220113_072115
KTYX20220113_122814_V06,20220113_072814
KTYX20220113_123514_V06,20220113_073514
KTYX20220113_124214_V06,20220113_074214
KTYX20220113_124914_V06,20220113_074914
KTYX20220113_130038_V06,20220113_080038
KTYX20220113_130514_V06,20220113_080514
KTYX20220113_130948_V06,20220113_080948
KTYX20220113_131423_V06,20220113_081423
KTYX20220113_131859_V06,20220113_081859
KTYX20220113_132333_V06,20220113_082333
KTYX20220113_132807_V06,20220113_082807
KTYX20220113_133241_V06,20220113_083241
KTYX20220113_133716_V06,20220113_083716
KTYX20220113_134150_V06,20220113_084150
KTYX20220113_134624_V06,20220113_084624
KTYX20220113_135059_V06,20220113_085059
KTYX20220113_135534_V06,20220113_085534
KTYX20220114_120554_V06,20220114_070554
KTYX20220114_121255_V06,20220114_071255
KTYX20220114_121954_V06,20220114_071954
KTYX20220114_122654_V06,20220114_072654
KTYX20220114_123353_V06,20220114_073353
KTYX20220114_124054_V06,20220114_074054
KTYX20220114_124754_V06,20220114_074754
KTYX20220114_130153_V06,20220114_080153
KTYX20220114_130854_V06,20220114_080854
KTYX20220114_131548_V06,20220114_081548
KTYX20220114_132248_V06,20220114_082248
KTYX20220114_132948_V06,20220114_082948
KTYX20220114_133648_V06,20220114_083648
KTYX20220114_134347_V06,20220114_084347
KTYX20220114_135048_V06,20220114_085048
KTYX20220115_120332_V06,20220115_070332
KTYX20220115_121034_V06,20220115_071034
KTYX20220115_121737_V06,20220115_071737
KTYX20220115_122433_V06,20220115_072433
KTYX20220115_123135_V06,20220115_073135
KTYX20220115_123835_V06,20220115_073835
KTYX20220115_124531_V06,20220115_074531
KTYX20220115_125233_V06,20220115_075233
KTYX20220115_130632_V06,20220115_080632
KTYX20220115_131327_V06,20220115_081327
KTYX20220115_132023_V06,20220115_082023
KTYX20220115_132724_V06,20220115_082724
KTYX20220115_133425_V06,20220115_083425
KTYX20220115_134127_V06,20220115_084127
KTYX20220115_134830_V06,20220115_084830
KTYX20220115_140221_V06,20220115_090221
KTYX20220116_120938_V06,20220116_070938
KTYX20220116_121639_V06,20220116_071639
KTYX20220116_122334_V06,20220116_072334
KTYX20220116_123024_V06,20220116_073024
KTYX20220116_123719_V06,20220116_073719
KTYX20220116_124409_V06,20220116_074409
KTYX20220116_125105_V06,20220116_075105
KTYX20220116_130444_V06,20220116_080444
KTYX20220116_131139_V06,20220116_081139
KTYX20220116_131833_V06,20220116_081833
KTYX20220116_132533_V06,20220116_082533
KTYX20220116_133237_V06,20220116_083237
KTYX20220116_133938_V06,20220116_083938
KTYX20220116_134633_V06,20220116_084633
KTYX20220116_140035_V06,20220116_090035
KTYX20220117_120315_V06,20220117_070315
KTYX20220117_120907_V06,20220117_070907
KTYX20220117_121444_V06,20220117_071444
KTYX20220117_121953_V06,20220117_071953
KTYX20220117_122502_V06,20220117_072502
KTYX20220117_123010_V06,20220117_073010
KTYX20220117_123518_V06,20220117_073518
KTYX20220117_124043_V06,20220117_074043
KTYX20220117_124620_V06,20220117_074620
KTYX20220117_125156_V06,20220117_075156
KTYX20220117_130340_V06,20220117_080340
KTYX20220117_130930_V06,20220117_080930
KTYX20220117_131521_V06,20220117_081521
KTYX20220117_132113_V06,20220117_082113
KTYX20220117_132703_V06,20220117_082703
KTYX20220117_133253_V06,20220117_083253
KTYX20220117_133843_V06,20220117_083843
KTYX20220117_134419_V06,20220117_084419
KTYX20220117_134946_V06,20220117_084946
KTYX20220117_135500_V06,20220117_085500
KTYX20220118_120540_V06,20220118_070540
KTYX20220118_121234_V06,20220118_071234
KTYX20220118_121928_V06,20220118_071928
KTYX20220118_122629_V06,20220118_072629
KTYX20220118_123323_V06,20220118_073323
KTYX20220118_124017_V06,20220118_074017
KTYX20220118_124711_V06,20220118_074711
KTYX20220118_130105_V06,20220118_080105
KTYX20220118_130758_V06,20220118_080758
KTYX20220118_131447_V06,20220118_081447
KTYX20220118_132141_V06,20220118_082141
KTYX20220118_132835_V06,20220118_082835
KTYX20220118_133530_V06,20220118_083530
KTYX20220118_134223_V06,20220118_084223
KTYX20220118_134917_V06,20220118_084917
KTYX20220119_120529_V06,20220119_070529
KTYX20220119_121003_V06,20220119_071003
KTYX20220119_121438_V06,20220119_071438
KTYX20220119_121913_V06,20220119_071913
KTYX20220119_122348_V06,20220119_072348
KTYX20220119_122823_V06,20220119_072823
KTYX20220119_123257_V06,20220119_073257
KTYX20220119_123732_V06,20220119_073732
KTYX20220119_124147_V06,20220119_074147
KTYX20220119_124623_V06,20220119_074623
KTYX20220119_125059_V06,20220119_075059
KTYX20220119_125534_V06,20220119_075534
KTYX20220119_130444_V06,20220119_080444
KTYX20220119_130920_V06,20220119_080920
KTYX20220119_131355_V06,20220119_081355
KTYX20220119_131830_V06,20220119_081830
KTYX20220119_132307_V06,20220119_082307
KTYX20220119_132757_V06,20220119_082757
KTYX20220119_133211_V06,20220119_083211
KTYX20220119_133703_V06,20220119_083703
KTYX20220119_134137_V06,20220119_084137
KTYX20220119_134643_V06,20220119_084643
KTYX20220119_135204_V06,20220119_085204
KTYX20220120_120154_V06,20220120_070154
KTYX20220120_120839_V06,20220120_070839
KTYX20220120_121522_V06,20220120_071522
KTYX20220120_122203_V06,20220120_072203
KTYX20220120_122844_V06,20220120_072844
KTYX20220120_123525_V06,20220120_073525
KTYX20220120_124205_V06,20220120_074205
KTYX20220120_124845_V06,20220120_074845
KTYX20220120_130205_V06,20220120_080205
KTYX20220120_130846_V06,20220120_080846
KTYX20220120_131525_V06,20220120_081525
KTYX20220120_132206_V06,20220120_082206
KTYX20220120_132847_V06,20220120_082847
KTYX20220120_133527_V06,20220120_083527
KTYX20220120_134206_V06,20220120_084206
KTYX20220120_134848_V06,20220120_084848
KTYX20220121_120505_V06,20220121_070505
KTYX20220121_121207_V06,20220121_071207
KTYX20220121_121903_V06,20220121_071903
KTYX20220121_122558_V06,20220121_072558
KTYX20220121_123300_V06,20220121_073300
KTYX20220121_124001_V06,20220121_074001
KTYX20220121_124657_V06,20220121_074657
KTYX20220121_130048_V06,20220121_080048
KTYX20220121_130749_V06,20220121_080749
KTYX20220121_131444_V06,20220121_081444
KTYX20220121_132140_V06,20220121_082140
KTYX20220121_132835_V06,20220121_082835
KTYX20220121_133530_V06,20220121_083530
KTYX20220121_134225_V06,20220121_084225
KTYX20220121_134928_V06,20220121_084928
KTYX20220122_120103_V06,20220122_070103
KTYX20220122_120758_V06,20220122_070758
KTYX20220122_121459_V06,20220122_071459
KTYX20220122_122200_V06,20220122_072200
KTYX20220122_122855_V06,20220122_072855
KTYX20220122_123557_V06,20220122_073557
KTYX20220122_124258_V06,20220122_074258
KTYX20220122_124959_V06,20220122_074959
KTYX20220122_130400_V06,20220122_080400
KTYX20220122_131101_V06,20220122_081101
KTYX20220122_131803_V06,20220122_081803
KTYX20220122_132504_V06,20220122_082504
KTYX20220122_133205_V06,20220122_083205
KTYX20220122_133907_V06,20220122_083907
KTYX20220122_134608_V06,20220122_084608
KTYX20220122_135310_V06,20220122_085310
KTYX20220123_120225_V06,20220123_070225
KTYX20220123_120714_V06,20220123_070714
KTYX20220123_121205_V06,20220123_071205
KTYX20220123_121654_V06,20220123_071654
KTYX20220123_122159_V06,20220123_072159
KTYX20220123_122649_V06,20220123_072649
KTYX20220123_123139_V06,20220123_073139
KTYX20220123_123629_V06,20220123_073629
KTYX20220123_124119_V06,20220123_074119
KTYX20220123_124608_V06,20220123_074608
KTYX20220123_125058_V06,20220123_075058
KTYX20220123_130037_V06,20220123_080037
KTYX20220123_130527_V06,20220123_080527
KTYX20220123_131002_V06,20220123_081002
KTYX20220123_131452_V06,20220123_081452
KTYX20220123_131942_V06,20220123_081942
KTYX20220123_132431_V06,20220123_082431
KTYX20220123_132906_V06,20220123_082906
KTYX20220123_133342_V06,20220123_083342
KTYX20220123_133831_V06,20220123_083831
KTYX20220123_134322_V06,20220123_084322
KTYX20220123_134757_V06,20220123_084757
KTYX20220123_135232_V06,20220123_085232
KTYX20220124_120144_V06,20220124_070144
KTYX20220124_120840_V06,20220124_070840
KTYX20220124_121536_V06,20220124_071536
KTYX20220124_122231_V06,20220124_072231
KTYX20220124_122926_V06,20220124_072926
KTYX20220124_123622_V06,20220124_073622
KTYX20220124_124317_V06,20220124_074317
KTYX20220124_125019_V06,20220124_075019
KTYX20220124_130416_V06,20220124_080416
KTYX20220124_131117_V06,20220124_081117
KTYX20220124_131811_V06,20220124_081811
KTYX20220124_132507_V06,20220124_082507
KTYX20220124_133208_V06,20220124_083208
KTYX20220124_133903_V06,20220124_083903
KTYX20220124_134557_V06,20220124_084557
KTYX20220124_135250_V06,20220124_085250
KTYX20220125_120441_V06,20220125_070441
KTYX20220125_120916_V06,20220125_070916
KTYX20220125_121351_V06,20220125_071351
KTYX20220125_121827_V06,20220125_071827
KTYX20220125_122303_V06,20220125_072303
KTYX20220125_122738_V06,20220125_072738
KTYX20220125_123214_V06,20220125_073214
KTYX20220125_123649_V06,20220125_073649
KTYX20220125_124125_V06,20220125_074125
KTYX20220125_124601_V06,20220125_074601
KTYX20220125_125036_V06,20220125_075036
KTYX20220125_125510_V06,20220125_075510
KTYX20220125_130413_V06,20220125_080413
KTYX20220125_130848_V06,20220125_080848
KTYX20220125_131316_V06,20220125_081316
KTYX20220125_131744_V06,20220125_081744
KTYX20220125_132214_V06,20220125_082214
KTYX20220125_132642_V06,20220125_082642
KTYX20220125_133118_V06,20220125_083118
KTYX20220125_133548_V06,20220125_083548
KTYX20220125_134016_V06,20220125_084016
KTYX20220125_134451_V06,20220125_084451
KTYX20220125_134925_V06,20220125_084925
KTYX20220125_135354_V06,20220125_085354
KTYX20220126_120614_V06,20220126_070614
KTYX20220126_121316_V06,20220126_071316
KTYX20220126_122017_V06,20220126_072017
KTYX20220126_122711_V06,20220126_072711
KTYX20220126_123407_V06,20220126_073407
KTYX20220126_124109_V06,20220126_074109
KTYX20220126_124804_V06,20220126_074804
KTYX20220126_130154_V06,20220126_080154
KTYX20220126_130849_V06,20220126_080849
KTYX20220126_131550_V06,20220126_081550
KTYX20220126_132246_V06,20220126_082246
KTYX20220126_132941_V06,20220126_082941
KTYX20220126_133637_V06,20220126_083637
KTYX20220126_134332_V06,20220126_084332
KTYX20220126_135032_V06,20220126_085032
KTYX20220127_120300_V06,20220127_070300
KTYX20220127_121000_V06,20220127_071000
KTYX20220127_121656_V06,20220127_071656
KTYX20220127_122352_V06,20220127_072352
KTYX20220127_123047_V06,20220127_073047
KTYX20220127_123747_V06,20220127_073747
KTYX20220127_124442_V06,20220127_074442
KTYX20220127_125132_V06,20220127_075132
KTYX20220127_130522_V06,20220127_080522
KTYX20220127_131217_V06,20220127_081217
KTYX20220127_131912_V06,20220127_081912
KTYX20220127_132615_V06,20220127_082615
KTYX20220127_133309_V06,20220127_083309
KTYX20220127_134006_V06,20220127_084006
KTYX20220127_134654_V06,20220127_084654
KTYX20220128_120540_V06,20220128_070540
KTYX20220128_121240_V06,20220128_071240
KTYX20220128_121940_V06,20220128_071940
KTYX20220128_122641_V06,20220128_072641
KTYX20220128_123342_V06,20220128_073342
KTYX20220128_124042_V06,20220128_074042
KTYX20220128_124737_V06,20220128_074737
KTYX20220128_130137_V06,20220128_080137
KTYX20220128_130832_V06,20220128_080832
KTYX20220128_131532_V06,20220128_081532
KTYX20220128_132233_V06,20220128_082233
KTYX20220128_132926_V06,20220128_082926
KTYX20220128_133621_V06,20220128_083621
KTYX20220128_134322_V06,20220128_084322
KTYX20220128_135016_V06,20220128_085016
KTYX20220129_120443_V06,20220129_070443
KTYX20220129_121144_V06,20220129_071144
KTYX20220129_121846_V06,20220129_071846
KTYX20220129_122547_V06,20220129_072547
KTYX20220129_123249_V06,20220129_073249
KTYX20220129_123950_V06,20220129_073950
KTYX20220129_124652_V06,20220129_074652
KTYX20220129_130056_V06,20220129_080056
KTYX20220129_130756_V06,20220129_080756
KTYX20220129_131457_V06,20220129_081457
KTYX20220129_132158_V06,20220129_082158
KTYX20220129_132859_V06,20220129_082859
KTYX20220129_133601_V06,20220129_083601
KTYX20220129_134302_V06,20220129_084302
KTYX20220129_135004_V06,20220129_085004
KTYX20220130_115304_V06,20220130_065304
KTYX20220130_120708_V06,20220130_070708
KTYX20220130_121410_V06,20220130_071410
KTYX20220130_122112_V06,20220130_072112
KTYX20220130_122814_V06,20220130_072814
KTYX20220130_123514_V06,20220130_073514
KTYX20220130_124215_V06,20220130_074215
KTYX20220130_124910_V06,20220130_074910
KTYX20220130_130306_V06,20220130_080306
KTYX20220130_131008_V06,20220130_081008
KTYX20220130_131711_V06,20220130_081711
KTYX20220130_132414_V06,20220130_082414
KTYX20220130_133115_V06,20220130_083115
KTYX20220130_133817_V06,20220130_083817
KTYX20220130_134520_V06,20220130_084520
KTYX20220131_120057_V06,20220131_070057
KTYX20220131_120757_V06,20220131_070757
KTYX20220131_121458_V06,20220131_071458
KTYX20220131_122158_V06,20220131_072158
KTYX20220131_122858_V06,20220131_072858
KTYX20220131_123552_V06,20220131_073552
KTYX20220131_124247_V06,20220131_074247
KTYX20220131_124946_V06,20220131_074946
KTYX20220131_130341_V06,20220131_080341
KTYX20220131_131042_V06,20220131_081042
KTYX20220131_131743_V06,20220131_081743
KTYX20220131_132444_V06,20220131_082444
KTYX20220131_133144_V06,20220131_083144
KTYX20220131_133846_V06,20220131_083846
KTYX20220131_134539_V06,20220131_084539
KTYX20220201_114926_V06,20220201_064926
KTYX20220201_120307_V06,20220201_070307
KTYX20220201_121002_V06,20220201_071002
KTYX20220201_121703_V06,20220201_071703
KTYX20220201_122402_V06,20220201_072402
KTYX20220201_123102_V06,20220201_073102
KTYX20220201_123802_V06,20220201_073802
KTYX20220201_124455_V06,20220201_074455
KTYX20220201_125155_V06,20220201_075155
KTYX20220201_130541_V06,20220201_080541
KTYX20220201_131234_V06,20220201_081234
KTYX20220201_131934_V06,20220201_081934
KTYX20220201_132628_V06,20220201_082628
KTYX20220201_133319_V06,20220201_083319
KTYX20220201_134013_V06,20220201_084013
KTYX20220201_134707_V06,20220201_084707
KTYX20220202_114853_V06,20220202_064853
KTYX20220202_120214_V06,20220202_070214
KTYX20220202_120853_V06,20220202_070853
KTYX20220202_121534_V06,20220202_071534
KTYX20220202_122214_V06,20220202_072214
KTYX20220202_122854_V06,20220202_072854
KTYX20220202_123534_V06,20220202_073534
KTYX20220202_124215_V06,20220202_074215
KTYX20220202_124855_V06,20220202_074855
KTYX20220202_130216_V06,20220202_080216
KTYX20220202_130855_V06,20220202_080855
KTYX20220202_131535_V06,20220202_081535
KTYX20220202_132216_V06,20220202_082216
KTYX20220202_132856_V06,20220202_082856
KTYX20220202_133535_V06,20220202_083535
KTYX20220202_134215_V06,20220202_084215
KTYX20220203_115106_V06,20220203_065106
KTYX20220203_120457_V06,20220203_070457
KTYX20220203_121156_V06,20220203_071156
KTYX20220203_121855_V06,20220203_071855
KTYX20220203_122319_V06,20220203_072319
KTYX20220203_122753_V06,20220203_072753
KTYX20220203_123227_V06,20220203_073227
KTYX20220203_123701_V06,20220203_073701
KTYX20220203_124135_V06,20220203_074135
KTYX20220203_124610_V06,20220203_074610
KTYX20220203_125059_V06,20220203_075059
KTYX20220203_125534_V06,20220203_075534
KTYX20220203_130443_V06,20220203_080443
KTYX20220203_130917_V06,20220203_080917
KTYX20220203_131352_V06,20220203_081352
KTYX20220203_131826_V06,20220203_081826
KTYX20220203_132259_V06,20220203_082259
KTYX20220203_132733_V06,20220203_082733
KTYX20220203_133208_V06,20220203_083208
KTYX20220203_133642_V06,20220203_083642
KTYX20220203_134335_V06,20220203_084335
KTYX20220204_114840_V06,20220204_064840
KTYX20220204_115314_V06,20220204_065314
KTYX20220204_120224_V06,20220204_070224
KTYX20220204_120659_V06,20220204_070659
KTYX20220204_121133_V06,20220204_071133
KTYX20220204_121622_V06,20220204_071622
KTYX20220204_122056_V06,20220204_072056
KTYX20220204_122531_V06,20220204_072531
KTYX20220204_123035_V06,20220204_073035
KTYX20220204_123539_V06,20220204_073539
KTYX20220204_124043_V06,20220204_074043
KTYX20220204_124532_V06,20220204_074532
KTYX20220204_125023_V06,20220204_075023
KTYX20220204_130046_V06,20220204_080046
KTYX20220204_130535_V06,20220204_080535
KTYX20220204_131039_V06,20220204_081039
KTYX20220204_131515_V06,20220204_081515
KTYX20220204_131949_V06,20220204_081949
KTYX20220204_132452_V06,20220204_082452
KTYX20220204_132927_V06,20220204_082927
KTYX20220204_133417_V06,20220204_083417
KTYX20220204_133952_V06,20220204_083952
KTYX20220204_134456_V06,20220204_084456
KTYX20220205_114900_V06,20220205_064900
KTYX20220205_120301_V06,20220205_070301
KTYX20220205_120956_V06,20220205_070956
KTYX20220205_121650_V06,20220205_071650
KTYX20220205_122350_V06,20220205_072350
KTYX20220205_123044_V06,20220205_073044
KTYX20220205_123739_V06,20220205_073739
KTYX20220205_124432_V06,20220205_074432
KTYX20220205_125126_V06,20220205_075126
KTYX20220205_130513_V06,20220205_080513
KTYX20220205_131207_V06,20220205_081207
KTYX20220205_131901_V06,20220205_081901
KTYX20220205_132556_V06,20220205_082556
KTYX20220205_133245_V06,20220205_083245
KTYX20220205_133935_V06,20220205_083935
KTYX20220206_114448_V06,20220206_064448
KTYX20220206_115141_V06,20220206_065141
KTYX20220206_120538_V06,20220206_070538
KTYX20220206_121239_V06,20220206_071239
KTYX20220206_121923_V06,20220206_071923
KTYX20220206_122608_V06,20220206_072608
KTYX20220206_123254_V06,20220206_073254
KTYX20220206_123954_V06,20220206_073954
KTYX20220206_124656_V06,20220206_074656
KTYX20220206_130058_V06,20220206_080058
KTYX20220206_130759_V06,20220206_080759
KTYX20220206_131501_V06,20220206_081501
KTYX20220206_132201_V06,20220206_082201
KTYX20220206_132903_V06,20220206_082903
KTYX20220206_133553_V06,20220206_083553
KTYX20220206_134241_V06,20220206_084241
KTYX20220207_114420_V06,20220207_064420
KTYX20220207_115114_V06,20220207_065114
KTYX20220207_120504_V06,20220207_070504
KTYX20220207_121204_V06,20220207_071204
KTYX20220207_121905_V06,20220207_071905
KTYX20220207_122600_V06,20220207_072600
KTYX20220207_123300_V06,20220207_073300
KTYX20220207_123954_V06,20220207_073954
KTYX20220207_124655_V06,20220207_074655
KTYX20220207_130042_V06,20220207_080042
KTYX20220207_130736_V06,20220207_080736
KTYX20220207_131437_V06,20220207_081437
KTYX20220207_132132_V06,20220207_082132
KTYX20220207_132821_V06,20220207_082821
KTYX20220207_133510_V06,20220207_083510
KTYX20220207_134159_V06,20220207_084159
KTYX20220208_114844_V06,20220208_064844
KTYX20220208_120243_V06,20220208_070243
KTYX20220208_120942_V06,20220208_070942
KTYX20220208_121642_V06,20220208_071642
KTYX20220208_122342_V06,20220208_072342
KTYX20220208_123042_V06,20220208_073042
