filename,local_time
KTLX20200219_124753_V06,20200219_064753
KTLX20200219_130711_V06,20200219_070711
KTLX20200219_131650_V06,20200219_071650
KTLX20200219_132628_V06,20200219_072628
KTLX20200219_133607_V06,20200219_073607
KTLX20200219_134546_V06,20200219_074546
KTLX20200219_140503_V06,20200219_080503
KTLX20200219_141442_V06,20200219_081442
KTLX20200219_142421_V06,20200219_082421
KTLX20200219_143400_V06,20200219_083400
KTLX20200220_124203_V06,20200220_064203
KTLX20200220_130121_V06,20200220_070121
KTLX20200220_131100_V06,20200220_071100
KTLX20200220_132039_V06,20200220_072039
KTLX20200220_133017_V06,20200220_073017
KTLX20200220_133956_V06,20200220_073956
KTLX20200220_134935_V06,20200220_074935
KTLX20200220_140852_V06,20200220_080852
KTLX20200220_141831_V06,20200220_081831
KTLX20200220_142810_V06,20200220_082810
KTLX20200220_143749_V06,20200220_083749
KTLX20200221_124325_V06,20200221_064325
KTLX20200221_130243_V06,20200221_070243
KTLX20200221_131222_V06,20200221_071222
KTLX20200221_132200_V06,20200221_072200
KTLX20200221_133139_V06,20200221_073139
KTLX20200221_134118_V06,20200221_074118
KTLX20200221_140036_V06,20200221_080036
KTLX20200221_141015_V06,20200221_081015
KTLX20200221_141954_V06,20200221_081954
KTLX20200221_142933_V06,20200221_082933
KTLX20200222_124533_V06,20200222_064533
KTLX20200222_130452_V06,20200222_070452
KTLX20200222_131430_V06,20200222_071430
KTLX20200222_132409_V06,20200222_072409
KTLX20200222_133348_V06,20200222_073348
KTLX20200222_134328_V06,20200222_074328
KTLX20200222_140245_V06,20200222_080245
KTLX20200222_141224_V06,20200222_081224
KTLX20200222_142205_V06,20200222_082205
KTLX20200222_143145_V06,20200222_083145
KTLX20200223_123659_V06,20200223_063659
