track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KLIX20200630_105203_V06,-8.835,0.738,247.719,302.772,19.150,-90.097,30.324,9574.964,26177.308,20200630_055203
1,KLIX20200630_110232_V06,1.649,0.866,247.578,300.544,28.811,-90.098,30.334,14405.501,26212.618,20200630_060232
1,KLIX20200630_110741_V06,6.799,0.793,248.604,295.052,32.549,-90.093,30.359,16274.593,25817.019,20200630_060741
1,KLIX20200630_111256_V06,12.049,0.756,243.885,293.493,36.636,-90.117,30.366,18317.918,28245.357,20200630_061256
1,KLIX20200630_111811_V06,17.299,0.330,239.739,296.682,38.364,-90.139,30.351,19181.918,30176.330,20200630_061811
1,KLIX20200630_112326_V06,22.549,0.109,233.830,307.185,31.327,-90.169,30.304,15663.656,33279.540,20200630_062326
1,KLIX20200630_112835_V06,27.699,0.167,233.330,306.522,37.479,-90.172,30.307,18739.256,33494.246,20200630_062835
3,KLIX20200630_110232_V06,1.649,0.594,428.264,518.511,26.034,-89.165,29.349,13017.098,126687.351,20200630_060232
3,KLIX20200630_110741_V06,6.799,0.395,429.030,517.737,33.812,-89.161,29.353,16906.013,126548.392,20200630_060741
3,KLIX20200630_111256_V06,12.049,0.408,431.020,510.806,41.389,-89.150,29.384,20694.736,124102.228,20200630_061256
3,KLIX20200630_111811_V06,17.299,0.248,431.315,507.821,47.113,-89.149,29.398,23556.598,122915.537,20200630_061811
3,KLIX20200630_112326_V06,22.549,0.095,430.357,508.990,51.983,-89.154,29.392,25991.346,123156.321,20200630_062326
1,KLIX20200701_104409_V06,-17.126,0.525,250.228,301.897,10.739,-90.084,30.328,5369.431,24904.123,20200701_054409
1,KLIX20200701_110136_V06,0.324,0.910,254.214,296.419,21.765,-90.063,30.353,10882.327,22962.686,20200701_060136
1,KLIX20200701_111019_V06,9.041,0.918,253.461,293.852,29.723,-90.067,30.364,14861.632,23471.879,20200701_061019
1,KLIX20200701_111903_V06,17.774,0.173,247.481,298.049,30.773,-90.098,30.345,15386.280,26277.610,20200701_061903
1,KLIX20200701_112747_V06,26.507,0.136,238.987,301.843,30.955,-90.143,30.328,15477.340,30520.218,20200701_062747
3,KLIX20200701_110136_V06,0.324,0.665,431.918,522.086,23.929,-89.146,29.333,11964.473,129155.496,20200701_060136
3,KLIX20200701_111019_V06,9.041,0.616,432.792,519.240,33.296,-89.142,29.346,16647.885,128160.052,20200701_061019
3,KLIX20200701_111903_V06,17.774,0.719,437.694,515.598,43.513,-89.116,29.362,21756.379,127908.389,20200701_061903
3,KLIX20200701_112747_V06,26.507,0.351,434.288,515.387,45.630,-89.134,29.363,22815.217,126910.160,20200701_062747
7,KLIX20200702_104331_V06,-18.165,0.341,249.540,301.138,6.879,-90.088,30.331,3439.369,25236.546,20200702_054331
