filename,local_time
KLIX20200105_122707_V06,20200105_062707
KLIX20200105_123544_V06,20200105_063544
KLIX20200105_124421_V06,20200105_064421
KLIX20200105_130135_V06,20200105_070135
KLIX20200105_131013_V06,20200105_071013
KLIX20200105_131851_V06,20200105_071851
KLIX20200105_132727_V06,20200105_072727
KLIX20200105_133604_V06,20200105_073604
KLIX20200105_134440_V06,20200105_074440
KLIX20200105_140154_V06,20200105_080154
KLIX20200105_141030_V06,20200105_081030
KLIX20200105_141907_V06,20200105_081907
KLIX20200106_123144_V06,20200106_063144
KLIX20200106_124021_V06,20200106_064021
KLIX20200106_124858_V06,20200106_064858
KLIX20200106_130612_V06,20200106_070612
KLIX20200106_131449_V06,20200106_071449
KLIX20200106_132326_V06,20200106_072326
KLIX20200106_133204_V06,20200106_073204
KLIX20200106_134041_V06,20200106_074041
KLIX20200106_134919_V06,20200106_074919
KLIX20200106_140633_V06,20200106_080633
KLIX20200106_141511_V06,20200106_081511
KLIX20200106_142347_V06,20200106_082347
KLIX20200107_122730_V06,20200107_062730
KLIX20200107_123607_V06,20200107_063607
KLIX20200107_124444_V06,20200107_064444
KLIX20200107_130157_V06,20200107_070157
KLIX20200107_131034_V06,20200107_071034
KLIX20200107_131911_V06,20200107_071911
KLIX20200107_132747_V06,20200107_072747
KLIX20200107_133624_V06,20200107_073624
KLIX20200107_134500_V06,20200107_074500
KLIX20200107_140214_V06,20200107_080214
KLIX20200107_141050_V06,20200107_081050
KLIX20200107_141927_V06,20200107_081927
KLIX20200108_123229_V06,20200108_063229
KLIX20200108_124106_V06,20200108_064106
KLIX20200108_124943_V06,20200108_064943
KLIX20200108_130658_V06,20200108_070658
KLIX20200108_131536_V06,20200108_071536
KLIX20200108_132613_V06,20200108_072613
KLIX20200108_133452_V06,20200108_073452
KLIX20200108_134330_V06,20200108_074330
KLIX20200108_140044_V06,20200108_080044
KLIX20200108_140921_V06,20200108_080921
KLIX20200108_141759_V06,20200108_081759
KLIX20200108_142637_V06,20200108_082637
KLIX20200109_122846_V06,20200109_062846
KLIX20200109_123723_V06,20200109_063723
KLIX20200109_124600_V06,20200109_064600
KLIX20200109_130315_V06,20200109_070315
KLIX20200109_131152_V06,20200109_071152
KLIX20200109_132029_V06,20200109_072029
KLIX20200109_132906_V06,20200109_072906
KLIX20200109_133938_V06,20200109_073938
KLIX20200109_134814_V06,20200109_074814
KLIX20200109_140529_V06,20200109_080529
KLIX20200109_141406_V06,20200109_081406
KLIX20200109_142244_V06,20200109_082244
KLIX20200110_122748_V06,20200110_062748
KLIX20200110_123310_V06,20200110_063310
KLIX20200110_123831_V06,20200110_063831
KLIX20200110_124353_V06,20200110_064353
KLIX20200110_124915_V06,20200110_064915
KLIX20200110_130014_V06,20200110_070014
KLIX20200110_130551_V06,20200110_070551
KLIX20200110_131142_V06,20200110_071142
KLIX20200110_131749_V06,20200110_071749
KLIX20200110_132341_V06,20200110_072341
KLIX20200110_132947_V06,20200110_072947
KLIX20200110_133554_V06,20200110_073554
KLIX20200110_134201_V06,20200110_074201
KLIX20200110_135021_V06,20200110_075021
KLIX20200110_140306_V06,20200110_080306
KLIX20200110_140929_V06,20200110_080929
KLIX20200110_141549_V06,20200110_081549
KLIX20200110_142212_V06,20200110_082212
KLIX20200111_123240_V06,20200111_063240
KLIX20200111_123858_V06,20200111_063858
KLIX20200111_124503_V06,20200111_064503
KLIX20200111_125122_V06,20200111_065122
KLIX20200111_130428_V06,20200111_070428
KLIX20200111_131102_V06,20200111_071102
KLIX20200111_131722_V06,20200111_071722
KLIX20200111_132341_V06,20200111_072341
KLIX20200111_132959_V06,20200111_072959
KLIX20200111_133617_V06,20200111_073617
KLIX20200111_134251_V06,20200111_074251
KLIX20200111_134925_V06,20200111_074925
KLIX20200111_140433_V06,20200111_080433
KLIX20200111_141106_V06,20200111_081106
KLIX20200111_141740_V06,20200111_081740
KLIX20200111_142414_V06,20200111_082414
KLIX20200112_123137_V06,20200112_063137
KLIX20200112_124013_V06,20200112_064013
KLIX20200112_124850_V06,20200112_064850
KLIX20200112_130604_V06,20200112_070604
KLIX20200112_131442_V06,20200112_071442
KLIX20200112_132318_V06,20200112_072318
KLIX20200112_133155_V06,20200112_073155
KLIX20200112_134032_V06,20200112_074032
KLIX20200112_134909_V06,20200112_074909
KLIX20200112_140623_V06,20200112_080623
KLIX20200112_141654_V06,20200112_081654
KLIX20200112_142532_V06,20200112_082532
KLIX20200113_123223_V06,20200113_063223
KLIX20200113_123912_V06,20200113_063912
KLIX20200113_124519_V06,20200113_064519
KLIX20200113_125126_V06,20200113_065126
KLIX20200113_130340_V06,20200113_070340
KLIX20200113_130947_V06,20200113_070947
KLIX20200113_131554_V06,20200113_071554
KLIX20200113_132202_V06,20200113_072202
KLIX20200113_132809_V06,20200113_072809
KLIX20200113_133402_V06,20200113_073402
KLIX20200113_133955_V06,20200113_073955
KLIX20200113_134547_V06,20200113_074547
KLIX20200113_135125_V06,20200113_075125
KLIX20200113_140239_V06,20200113_080239
KLIX20200113_140816_V06,20200113_080816
KLIX20200113_141352_V06,20200113_081352
KLIX20200113_141929_V06,20200113_081929
KLIX20200114_123424_V06,20200114_063424
KLIX20200114_124301_V06,20200114_064301
KLIX20200114_130013_V06,20200114_070013
KLIX20200114_130849_V06,20200114_070849
KLIX20200114_131725_V06,20200114_071725
KLIX20200114_132600_V06,20200114_072600
KLIX20200114_133123_V06,20200114_073123
KLIX20200114_133645_V06,20200114_073645
KLIX20200114_134207_V06,20200114_074207
KLIX20200114_134728_V06,20200114_074728
KLIX20200114_135250_V06,20200114_075250
KLIX20200114_140334_V06,20200114_080334
KLIX20200114_140855_V06,20200114_080855
KLIX20200114_141417_V06,20200114_081417
KLIX20200114_141939_V06,20200114_081939
KLIX20200114_142502_V06,20200114_082502
KLIX20200115_123351_V06,20200115_063351
KLIX20200115_124225_V06,20200115_064225
KLIX20200115_125102_V06,20200115_065102
KLIX20200115_130813_V06,20200115_070813
KLIX20200115_131650_V06,20200115_071650
KLIX20200115_132526_V06,20200115_072526
KLIX20200115_133401_V06,20200115_073401
KLIX20200115_134237_V06,20200115_074237
KLIX20200115_135113_V06,20200115_075113
KLIX20200115_140825_V06,20200115_080825
KLIX20200115_141701_V06,20200115_081701
KLIX20200115_142537_V06,20200115_082537
KLIX20200116_122648_V06,20200116_062648
KLIX20200116_123209_V06,20200116_063209
KLIX20200116_123732_V06,20200116_063732
KLIX20200116_124254_V06,20200116_064254
KLIX20200116_124816_V06,20200116_064816
KLIX20200116_125337_V06,20200116_065337
KLIX20200116_130421_V06,20200116_070421
KLIX20200116_130943_V06,20200116_070943
KLIX20200116_131504_V06,20200116_071504
KLIX20200116_132027_V06,20200116_072027
KLIX20200116_132549_V06,20200116_072549
KLIX20200116_133111_V06,20200116_073111
KLIX20200116_133632_V06,20200116_073632
KLIX20200116_134155_V06,20200116_074155
KLIX20200116_134717_V06,20200116_074717
KLIX20200116_135239_V06,20200116_075239
KLIX20200116_140322_V06,20200116_080322
KLIX20200116_140845_V06,20200116_080845
KLIX20200116_141407_V06,20200116_081407
KLIX20200116_141928_V06,20200116_081928
KLIX20200116_142450_V06,20200116_082450
KLIX20200117_123019_V06,20200117_063019
KLIX20200117_123855_V06,20200117_063855
KLIX20200117_124731_V06,20200117_064731
KLIX20200117_130444_V06,20200117_070444
KLIX20200117_131320_V06,20200117_071320
KLIX20200117_132157_V06,20200117_072157
KLIX20200117_133033_V06,20200117_073033
KLIX20200117_133909_V06,20200117_073909
KLIX20200117_134746_V06,20200117_074746
KLIX20200117_140459_V06,20200117_080459
KLIX20200117_141334_V06,20200117_081334
KLIX20200117_142210_V06,20200117_082210
KLIX20200118_122701_V06,20200118_062701
KLIX20200118_123223_V06,20200118_063223
KLIX20200118_123745_V06,20200118_063745
KLIX20200118_124306_V06,20200118_064306
KLIX20200118_124828_V06,20200118_064828
KLIX20200118_125350_V06,20200118_065350
KLIX20200118_130433_V06,20200118_070433
KLIX20200118_130955_V06,20200118_070955
KLIX20200118_131517_V06,20200118_071517
KLIX20200118_132039_V06,20200118_072039
KLIX20200118_132600_V06,20200118_072600
KLIX20200118_133122_V06,20200118_073122
KLIX20200118_133644_V06,20200118_073644
KLIX20200118_134205_V06,20200118_074205
KLIX20200118_134726_V06,20200118_074726
KLIX20200118_135248_V06,20200118_075248
KLIX20200118_140333_V06,20200118_080333
KLIX20200118_140854_V06,20200118_080854
KLIX20200118_141416_V06,20200118_081416
KLIX20200118_141939_V06,20200118_081939
KLIX20200118_142501_V06,20200118_082501
KLIX20200119_122744_V06,20200119_062744
KLIX20200119_123305_V06,20200119_063305
KLIX20200119_123827_V06,20200119_063827
KLIX20200119_124349_V06,20200119_064349
KLIX20200119_124909_V06,20200119_064909
KLIX20200119_125430_V06,20200119_065430
KLIX20200119_130514_V06,20200119_070514
KLIX20200119_131036_V06,20200119_071036
KLIX20200119_131557_V06,20200119_071557
KLIX20200119_132118_V06,20200119_072118
KLIX20200119_132640_V06,20200119_072640
KLIX20200119_133201_V06,20200119_073201
KLIX20200119_133722_V06,20200119_073722
KLIX20200119_134244_V06,20200119_074244
KLIX20200119_134806_V06,20200119_074806
KLIX20200119_135328_V06,20200119_075328
KLIX20200119_140411_V06,20200119_080411
KLIX20200119_140934_V06,20200119_080934
KLIX20200119_141456_V06,20200119_081456
KLIX20200119_142018_V06,20200119_082018
KLIX20200119_142539_V06,20200119_082539
KLIX20200120_123408_V06,20200120_063408
KLIX20200120_124247_V06,20200120_064247
KLIX20200120_125124_V06,20200120_065124
KLIX20200120_130838_V06,20200120_070838
KLIX20200120_131716_V06,20200120_071716
KLIX20200120_132553_V06,20200120_072553
KLIX20200120_133430_V06,20200120_073430
KLIX20200120_134307_V06,20200120_074307
KLIX20200120_140020_V06,20200120_080020
KLIX20200120_140857_V06,20200120_080857
KLIX20200120_141733_V06,20200120_081733
KLIX20200121_123035_V06,20200121_063035
KLIX20200121_123912_V06,20200121_063912
KLIX20200121_124748_V06,20200121_064748
KLIX20200121_130503_V06,20200121_070503
KLIX20200121_131341_V06,20200121_071341
KLIX20200121_132219_V06,20200121_072219
KLIX20200121_133055_V06,20200121_073055
KLIX20200121_133933_V06,20200121_073933
KLIX20200121_134810_V06,20200121_074810
KLIX20200121_140524_V06,20200121_080524
KLIX20200121_141400_V06,20200121_081400
KLIX20200121_142238_V06,20200121_082238
KLIX20200122_122924_V06,20200122_062924
KLIX20200122_123800_V06,20200122_063800
KLIX20200122_124637_V06,20200122_064637
KLIX20200122_130350_V06,20200122_070350
KLIX20200122_131227_V06,20200122_071227
KLIX20200122_132104_V06,20200122_072104
KLIX20200122_132941_V06,20200122_072941
KLIX20200122_133818_V06,20200122_073818
KLIX20200122_134656_V06,20200122_074656
KLIX20200122_140412_V06,20200122_080412
KLIX20200122_141250_V06,20200122_081250
KLIX20200122_142128_V06,20200122_082128
KLIX20200123_122623_V06,20200123_062623
KLIX20200123_123314_V06,20200123_063314
KLIX20200123_124006_V06,20200123_064006
KLIX20200123_124658_V06,20200123_064658
KLIX20200123_130042_V06,20200123_070042
KLIX20200123_130735_V06,20200123_070735
KLIX20200123_131426_V06,20200123_071426
KLIX20200123_132119_V06,20200123_072119
KLIX20200123_132812_V06,20200123_072812
KLIX20200123_133503_V06,20200123_073503
KLIX20200123_134156_V06,20200123_074156
KLIX20200123_134847_V06,20200123_074847
KLIX20200123_140231_V06,20200123_080231
KLIX20200123_140925_V06,20200123_080925
KLIX20200123_141617_V06,20200123_081617
KLIX20200123_142308_V06,20200123_082308
KLIX20200124_122924_V06,20200124_062924
KLIX20200124_123801_V06,20200124_063801
KLIX20200124_124636_V06,20200124_064636
KLIX20200124_130348_V06,20200124_070348
KLIX20200124_131225_V06,20200124_071225
KLIX20200124_132101_V06,20200124_072101
KLIX20200124_132938_V06,20200124_072938
KLIX20200124_133813_V06,20200124_073813
KLIX20200124_134649_V06,20200124_074649
KLIX20200124_140401_V06,20200124_080401
KLIX20200124_141237_V06,20200124_081237
KLIX20200124_142114_V06,20200124_082114
KLIX20200125_122406_V06,20200125_062406
KLIX20200125_123243_V06,20200125_063243
KLIX20200125_124119_V06,20200125_064119
KLIX20200125_124956_V06,20200125_064956
KLIX20200125_130709_V06,20200125_070709
KLIX20200125_131545_V06,20200125_071545
KLIX20200125_132423_V06,20200125_072423
KLIX20200125_133259_V06,20200125_073259
KLIX20200125_134135_V06,20200125_074135
KLIX20200125_135012_V06,20200125_075012
KLIX20200125_140725_V06,20200125_080725
KLIX20200125_141602_V06,20200125_081602
KLIX20200126_122423_V06,20200126_062423
KLIX20200126_123116_V06,20200126_063116
KLIX20200126_123807_V06,20200126_063807
KLIX20200126_124500_V06,20200126_064500
KLIX20200126_125152_V06,20200126_065152
KLIX20200126_130535_V06,20200126_070535
KLIX20200126_131227_V06,20200126_071227
KLIX20200126_131920_V06,20200126_071920
KLIX20200126_132612_V06,20200126_072612
KLIX20200126_133305_V06,20200126_073305
KLIX20200126_133958_V06,20200126_073958
KLIX20200126_134650_V06,20200126_074650
KLIX20200126_140035_V06,20200126_080035
KLIX20200126_140726_V06,20200126_080726
KLIX20200126_141419_V06,20200126_081419
KLIX20200126_142112_V06,20200126_082112
KLIX20200127_122735_V06,20200127_062735
KLIX20200127_123611_V06,20200127_063611
KLIX20200127_124448_V06,20200127_064448
KLIX20200127_130159_V06,20200127_070159
KLIX20200127_131035_V06,20200127_071035
KLIX20200127_131911_V06,20200127_071911
KLIX20200127_132748_V06,20200127_072748
KLIX20200127_133625_V06,20200127_073625
KLIX20200127_134501_V06,20200127_074501
KLIX20200127_140213_V06,20200127_080213
KLIX20200127_141050_V06,20200127_081050
KLIX20200127_141926_V06,20200127_081926
KLIX20200128_122907_V06,20200128_062907
KLIX20200128_123949_V06,20200128_063949
KLIX20200128_124825_V06,20200128_064825
KLIX20200128_130538_V06,20200128_070538
KLIX20200128_131415_V06,20200128_071415
KLIX20200128_132253_V06,20200128_072253
KLIX20200128_133130_V06,20200128_073130
KLIX20200128_134007_V06,20200128_074007
KLIX20200128_134844_V06,20200128_074844
KLIX20200128_140557_V06,20200128_080557
KLIX20200128_141434_V06,20200128_081434
KLIX20200129_122551_V06,20200129_062551
KLIX20200129_123128_V06,20200129_063128
KLIX20200129_123732_V06,20200129_063732
KLIX20200129_124324_V06,20200129_064324
KLIX20200129_125129_V06,20200129_065129
KLIX20200129_130339_V06,20200129_070339
KLIX20200129_130944_V06,20200129_070944
KLIX20200129_131535_V06,20200129_071535
KLIX20200129_132114_V06,20200129_072114
KLIX20200129_132639_V06,20200129_072639
KLIX20200129_133202_V06,20200129_073202
KLIX20200129_133726_V06,20200129_073726
KLIX20200129_134250_V06,20200129_074250
KLIX20200129_134814_V06,20200129_074814
KLIX20200129_135338_V06,20200129_075338
KLIX20200129_140425_V06,20200129_080425
KLIX20200129_140949_V06,20200129_080949
KLIX20200129_141512_V06,20200129_081512
KLIX20200129_142036_V06,20200129_082036
KLIX20200130_122210_V06,20200130_062210
KLIX20200130_122908_V06,20200130_062908
KLIX20200130_123554_V06,20200130_063554
KLIX20200130_124240_V06,20200130_064240
KLIX20200130_124926_V06,20200130_064926
KLIX20200130_130507_V06,20200130_070507
KLIX20200130_131200_V06,20200130_071200
KLIX20200130_131846_V06,20200130_071846
KLIX20200130_132532_V06,20200130_072532
KLIX20200130_133222_V06,20200130_073222
KLIX20200130_133908_V06,20200130_073908
KLIX20200130_134558_V06,20200130_074558
KLIX20200130_135252_V06,20200130_075252
KLIX20200130_140624_V06,20200130_080624
KLIX20200130_141318_V06,20200130_081318
KLIX20200130_142008_V06,20200130_082008
KLIX20200131_122646_V06,20200131_062646
KLIX20200131_123248_V06,20200131_063248
KLIX20200131_123846_V06,20200131_063846
KLIX20200131_124443_V06,20200131_064443
KLIX20200131_125036_V06,20200131_065036
KLIX20200131_130211_V06,20200131_070211
KLIX20200131_130954_V06,20200131_070954
KLIX20200131_131543_V06,20200131_071543
KLIX20200131_132152_V06,20200131_072152
KLIX20200131_132803_V06,20200131_072803
KLIX20200131_133412_V06,20200131_073412
KLIX20200131_134022_V06,20200131_074022
KLIX20200131_134554_V06,20200131_074554
KLIX20200131_135112_V06,20200131_075112
KLIX20200131_140216_V06,20200131_080216
KLIX20200131_140824_V06,20200131_080824
KLIX20200131_141418_V06,20200131_081418
KLIX20200131_142028_V06,20200131_082028
KLIX20200201_122242_V06,20200201_062242
KLIX20200201_122941_V06,20200201_062941
KLIX20200201_123631_V06,20200201_063631
KLIX20200201_124338_V06,20200201_064338
KLIX20200201_125024_V06,20200201_065024
KLIX20200201_130401_V06,20200201_070401
KLIX20200201_131936_V06,20200201_071936
KLIX20200201_132623_V06,20200201_072623
KLIX20200201_133313_V06,20200201_073313
KLIX20200201_133959_V06,20200201_073959
KLIX20200201_134645_V06,20200201_074645
KLIX20200201_140032_V06,20200201_080032
KLIX20200201_140722_V06,20200201_080722
KLIX20200201_141408_V06,20200201_081408
KLIX20200202_122355_V06,20200202_062355
KLIX20200202_123101_V06,20200202_063101
KLIX20200202_123807_V06,20200202_063807
KLIX20200202_124512_V06,20200202_064512
KLIX20200202_125218_V06,20200202_065218
KLIX20200202_130628_V06,20200202_070628
KLIX20200202_131333_V06,20200202_071333
KLIX20200202_132232_V06,20200202_072232
KLIX20200202_132938_V06,20200202_072938
KLIX20200202_133644_V06,20200202_073644
KLIX20200202_134350_V06,20200202_074350
KLIX20200202_135056_V06,20200202_075056
KLIX20200202_140509_V06,20200202_080509
KLIX20200202_141215_V06,20200202_081215
KLIX20200202_141921_V06,20200202_081921
KLIX20200203_121918_V06,20200203_061918
KLIX20200203_122625_V06,20200203_062625
KLIX20200203_123332_V06,20200203_063332
KLIX20200203_124037_V06,20200203_064037
KLIX20200203_124743_V06,20200203_064743
KLIX20200203_130154_V06,20200203_070154
KLIX20200203_130901_V06,20200203_070901
KLIX20200203_131607_V06,20200203_071607
KLIX20200203_132313_V06,20200203_072313
KLIX20200203_133221_V06,20200203_073221
KLIX20200203_133928_V06,20200203_073928
KLIX20200203_134635_V06,20200203_074635
KLIX20200203_140047_V06,20200203_080047
KLIX20200203_140753_V06,20200203_080753
KLIX20200203_141459_V06,20200203_081459
KLIX20200204_122039_V06,20200204_062039
KLIX20200204_122457_V06,20200204_062457
KLIX20200204_122916_V06,20200204_062916
KLIX20200204_123335_V06,20200204_063335
KLIX20200204_123754_V06,20200204_063754
KLIX20200204_124213_V06,20200204_064213
KLIX20200204_124631_V06,20200204_064631
KLIX20200204_125049_V06,20200204_065049
KLIX20200204_125508_V06,20200204_065508
KLIX20200204_130346_V06,20200204_070346
KLIX20200204_130805_V06,20200204_070805
KLIX20200204_131223_V06,20200204_071223
KLIX20200204_131642_V06,20200204_071642
KLIX20200204_132101_V06,20200204_072101
KLIX20200204_132520_V06,20200204_072520
KLIX20200204_132938_V06,20200204_072938
KLIX20200204_133357_V06,20200204_073357
KLIX20200204_134428_V06,20200204_074428
KLIX20200204_134856_V06,20200204_074856
KLIX20200204_135323_V06,20200204_075323
KLIX20200204_140219_V06,20200204_080219
KLIX20200204_140647_V06,20200204_080647
KLIX20200204_141115_V06,20200204_081115
KLIX20200204_141543_V06,20200204_081543
KLIX20200205_121818_V06,20200205_061818
KLIX20200205_122432_V06,20200205_062432
KLIX20200205_123045_V06,20200205_063045
KLIX20200205_123713_V06,20200205_063713
KLIX20200205_124329_V06,20200205_064329
KLIX20200205_124930_V06,20200205_064930
KLIX20200205_130200_V06,20200205_070200
KLIX20200205_130818_V06,20200205_070818
KLIX20200205_131427_V06,20200205_071427
KLIX20200205_132036_V06,20200205_072036
KLIX20200205_132643_V06,20200205_072643
KLIX20200205_133248_V06,20200205_073248
KLIX20200205_133903_V06,20200205_073903
KLIX20200205_135314_V06,20200205_075314
KLIX20200205_140516_V06,20200205_080516
KLIX20200205_141128_V06,20200205_081128
KLIX20200205_141742_V06,20200205_081742
KLIX20200206_122254_V06,20200206_062254
KLIX20200206_122928_V06,20200206_062928
KLIX20200206_123627_V06,20200206_063627
KLIX20200206_124325_V06,20200206_064325
KLIX20200206_125023_V06,20200206_065023
KLIX20200206_130405_V06,20200206_070405
KLIX20200206_131104_V06,20200206_071104
KLIX20200206_131728_V06,20200206_071728
KLIX20200206_132402_V06,20200206_072402
KLIX20200206_133016_V06,20200206_073016
KLIX20200206_133715_V06,20200206_073715
KLIX20200206_134348_V06,20200206_074348
KLIX20200206_135000_V06,20200206_075000
KLIX20200206_140438_V06,20200206_080438
KLIX20200206_141111_V06,20200206_081111
KLIX20200207_122128_V06,20200207_062128
KLIX20200207_122958_V06,20200207_062958
KLIX20200207_123823_V06,20200207_063823
KLIX20200207_124643_V06,20200207_064643
KLIX20200207_130414_V06,20200207_070414
KLIX20200207_131300_V06,20200207_071300
KLIX20200207_132144_V06,20200207_072144
KLIX20200207_133028_V06,20200207_073028
KLIX20200207_133913_V06,20200207_073913
KLIX20200207_134758_V06,20200207_074758
KLIX20200207_140529_V06,20200207_080529
KLIX20200207_141609_V06,20200207_081609
KLIX20200208_121808_V06,20200208_061808
KLIX20200208_122336_V06,20200208_062336
KLIX20200208_122858_V06,20200208_062858
KLIX20200208_123419_V06,20200208_063419
KLIX20200208_123941_V06,20200208_063941
KLIX20200208_124458_V06,20200208_064458
KLIX20200208_125008_V06,20200208_065008
KLIX20200208_130122_V06,20200208_070122
KLIX20200208_130659_V06,20200208_070659
KLIX20200208_131237_V06,20200208_071237
KLIX20200208_131814_V06,20200208_071814
KLIX20200208_132352_V06,20200208_072352
KLIX20200208_132929_V06,20200208_072929
KLIX20200208_133507_V06,20200208_073507
KLIX20200208_134027_V06,20200208_074027
KLIX20200208_134556_V06,20200208_074556
KLIX20200208_135125_V06,20200208_075125
KLIX20200208_140221_V06,20200208_080221
KLIX20200208_140758_V06,20200208_080758
KLIX20200208_141336_V06,20200208_081336
KLIX20200209_121612_V06,20200209_061612
KLIX20200209_122430_V06,20200209_062430
KLIX20200209_123306_V06,20200209_063306
KLIX20200209_124135_V06,20200209_064135
KLIX20200209_124953_V06,20200209_064953
KLIX20200209_130646_V06,20200209_070646
KLIX20200209_131504_V06,20200209_071504
KLIX20200209_132334_V06,20200209_072334
KLIX20200209_133151_V06,20200209_073151
KLIX20200209_134026_V06,20200209_074026
KLIX20200209_134902_V06,20200209_074902
KLIX20200209_140606_V06,20200209_080606
KLIX20200209_141429_V06,20200209_081429
KLIX20200210_121440_V06,20200210_061440
KLIX20200210_121948_V06,20200210_061948
KLIX20200210_122457_V06,20200210_062457
KLIX20200210_123006_V06,20200210_063006
KLIX20200210_123515_V06,20200210_063515
KLIX20200210_124024_V06,20200210_064024
KLIX20200210_124533_V06,20200210_064533
KLIX20200210_125042_V06,20200210_065042
KLIX20200210_130102_V06,20200210_070102
KLIX20200210_130610_V06,20200210_070610
KLIX20200210_131119_V06,20200210_071119
KLIX20200210_131628_V06,20200210_071628
KLIX20200210_132137_V06,20200210_072137
KLIX20200210_132646_V06,20200210_072646
KLIX20200210_133156_V06,20200210_073156
KLIX20200210_133706_V06,20200210_073706
KLIX20200210_134216_V06,20200210_074216
KLIX20200210_134726_V06,20200210_074726
KLIX20200210_135235_V06,20200210_075235
KLIX20200210_140255_V06,20200210_080255
KLIX20200210_140804_V06,20200210_080804
KLIX20200210_141312_V06,20200210_081312
KLIX20200211_121410_V06,20200211_061410
KLIX20200211_122228_V06,20200211_062228
KLIX20200211_123045_V06,20200211_063045
KLIX20200211_123902_V06,20200211_063902
KLIX20200211_124720_V06,20200211_064720
KLIX20200211_130355_V06,20200211_070355
KLIX20200211_131212_V06,20200211_071212
KLIX20200211_132030_V06,20200211_072030
KLIX20200211_132553_V06,20200211_072553
KLIX20200211_133103_V06,20200211_073103
KLIX20200211_133612_V06,20200211_073612
KLIX20200211_134122_V06,20200211_074122
KLIX20200211_134630_V06,20200211_074630
KLIX20200211_135139_V06,20200211_075139
KLIX20200211_140157_V06,20200211_080157
KLIX20200211_140705_V06,20200211_080705
KLIX20200211_141214_V06,20200211_081214
KLIX20200212_121710_V06,20200212_061710
KLIX20200212_122552_V06,20200212_062552
KLIX20200212_123410_V06,20200212_063410
KLIX20200212_124239_V06,20200212_064239
KLIX20200212_125107_V06,20200212_065107
KLIX20200212_130825_V06,20200212_070825
KLIX20200212_131709_V06,20200212_071709
KLIX20200212_132553_V06,20200212_072553
KLIX20200212_133436_V06,20200212_073436
KLIX20200212_134253_V06,20200212_074253
KLIX20200212_140020_V06,20200212_080020
KLIX20200212_140904_V06,20200212_080904
KLIX20200213_121331_V06,20200213_061331
KLIX20200213_121834_V06,20200213_061834
KLIX20200213_122338_V06,20200213_062338
KLIX20200213_122841_V06,20200213_062841
KLIX20200213_123343_V06,20200213_063343
KLIX20200213_123846_V06,20200213_063846
KLIX20200213_124350_V06,20200213_064350
KLIX20200213_124853_V06,20200213_064853
KLIX20200213_125357_V06,20200213_065357
KLIX20200213_130403_V06,20200213_070403
KLIX20200213_130907_V06,20200213_070907
KLIX20200213_131410_V06,20200213_071410
KLIX20200213_131923_V06,20200213_071923
KLIX20200213_132426_V06,20200213_072426
KLIX20200213_132929_V06,20200213_072929
KLIX20200213_133441_V06,20200213_073441
KLIX20200213_133953_V06,20200213_073953
KLIX20200213_134506_V06,20200213_074506
