track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
5,KDAX20220105_151945_V06,-4.726,0.108,351.933,409.724,29.531,-121.381,38.006,14765.514,60696.582,20220105_071945
3,KDAX20220106_152322_V06,-1.088,0.475,376.677,98.788,6.551,-121.232,39.407,3275.620,107663.541,20220106_072322
3,KDAX20220106_153024_V06,5.946,0.795,376.378,100.849,13.592,-121.233,39.397,6796.014,106647.427,20220106_073024
3,KDAX20220106_153726_V06,12.979,0.839,376.773,100.589,20.240,-121.231,39.398,10120.139,106839.502,20220106_073726
3,KDAX20220106_154428_V06,20.012,0.725,375.841,101.922,27.615,-121.236,39.392,13807.295,106050.354,20220106_074428
1,KDAX20220106_150919_V06,-15.138,0.339,507.051,376.501,7.117,-120.496,38.151,3558.523,110365.884,20220106_070919
1,KDAX20220106_151621_V06,-8.104,0.299,507.231,375.516,15.203,-120.494,38.155,7601.468,110280.746,20220106_071621
5,KDAX20220106_153024_V06,5.946,0.952,338.781,34.860,9.326,-121.451,39.695,4662.868,133980.344,20220106_073024
5,KDAX20220106_153726_V06,12.979,0.097,339.598,33.839,18.880,-121.446,39.700,9440.240,134545.129,20220106_073726
6,KDAX20220107_153915_V06,14.854,0.096,20.066,504.724,28.657,-123.261,37.568,14328.687,173403.352,20220107_073915
6,KDAX20220107_154435_V06,20.187,0.232,21.984,504.162,37.042,-123.250,37.571,18521.027,172463.818,20220107_074435
6,KDAX20220107_154941_V06,25.287,0.318,29.079,506.687,39.235,-123.210,37.560,19617.723,170380.104,20220107_074941
6,KDAX20220107_160121_V06,36.954,-1.000,42.489,510.962,47.204,-123.134,37.542,23602.180,166445.540,20220107_080121
6,KDAX20220107_160726_V06,43.037,0.204,51.364,491.507,55.100,-123.085,37.630,27549.886,156919.373,20220107_080726
1,KDAX20220107_150859_V06,-15.413,0.113,275.968,387.444,13.528,-121.814,38.107,6763.891,45343.250,20220107_070859
4,KDAX20220107_152215_V06,-2.146,0.074,506.645,377.028,7.176,-120.498,38.148,3587.841,110267.005,20220107_072215
3,KDAX20220108_152635_V06,2.281,0.079,362.538,80.473,3.767,-121.313,39.489,1883.610,114130.801,20220108_072635
3,KDAX20220108_153337_V06,9.314,-1.000,362.538,80.473,14.950,-121.313,39.489,7475.110,114130.801,20220108_073337
3,KDAX20220108_154039_V06,16.347,0.140,370.759,94.882,17.351,-121.266,39.424,8675.662,108489.592,20220108_074039
3,KDAX20220108_154741_V06,23.381,0.218,372.030,99.501,18.242,-121.259,39.403,9120.765,106522.460,20220108_074741
1,KDAX20220108_151121_V06,-12.953,0.206,323.071,417.581,26.570,-121.545,37.971,13285.002,59911.571,20220108_071121
1,KDAX20220108_151823_V06,-5.919,0.481,327.112,419.189,33.817,-121.522,37.964,16908.405,61116.983,20220108_071823
2,KDAX20220108_151823_V06,-5.919,0.116,446.112,206.982,8.459,-120.834,38.917,4229.286,86604.067,20220108_071823
2,KDAX20220108_152635_V06,2.281,0.248,447.677,205.242,17.871,-120.825,38.925,8935.736,87731.954,20220108_072635
5,KDAX20220109_152942_V06,5.526,0.082,376.275,98.505,3.796,-121.234,39.408,1897.972,107724.244,20220109_072942
5,KDAX20220109_153643_V06,12.543,0.672,378.631,97.311,15.144,-121.220,39.413,7572.239,108703.461,20220109_073643
5,KDAX20220109_154452_V06,20.693,0.350,372.429,95.849,20.831,-121.256,39.420,10415.561,108309.296,20220109_074452
5,KDAX20220109_155154_V06,27.726,0.125,369.263,100.443,24.770,-121.275,39.399,12384.794,105617.892,20220109_075154
3,KDAX20220109_152240_V06,-1.507,0.572,336.997,35.607,6.346,-121.461,39.692,3172.867,133484.648,20220109_072240
3,KDAX20220109_152942_V06,5.526,0.908,337.410,36.482,9.991,-121.459,39.688,4995.308,133080.323,20220109_072942
3,KDAX20220109_153643_V06,12.543,0.586,337.158,35.926,16.161,-121.460,39.690,8080.727,133337.699,20220109_073643
1,KDAX20220109_150836_V06,-15.574,0.469,471.245,342.156,8.294,-120.698,38.307,4146.811,88178.993,20220109_070836
1,KDAX20220109_151538_V06,-8.540,0.075,471.473,342.482,15.629,-120.696,38.306,7814.584,88328.522,20220109_071538
3,KDAX20220110_150936_V06,-14.409,0.123,470.176,344.963,3.379,-120.704,38.295,1689.613,88007.652,20220110_070936
3,KDAX20220110_151638_V06,-7.375,0.091,470.344,345.574,11.937,-120.703,38.292,5968.479,88167.338,20220110_071638
3,KDAX20220110_152340_V06,-0.342,0.278,470.698,347.972,16.104,-120.701,38.281,8051.903,88655.263,20220110_072340
3,KDAX20220110_153042_V06,6.691,0.069,471.332,348.720,17.746,-120.698,38.278,8873.141,89062.162,20220110_073042
2,KDAX20220111_153440_V06,10.858,0.572,333.802,38.749,7.227,-121.480,39.678,3613.495,131714.579,20220111_073440
2,KDAX20220111_154141_V06,17.875,0.125,334.293,39.205,16.406,-121.477,39.676,8202.978,131520.007,20220111_074141
1,KDAX20220112_150733_V06,-16.023,0.853,472.029,348.128,11.816,-120.694,38.280,5908.194,89316.980,20220112_070733
1,KDAX20220112_151710_V06,-6.406,0.434,472.283,347.116,19.907,-120.692,38.285,9953.470,89304.753,20220112_071710
6,KDAX20220112_153624_V06,12.827,0.421,332.542,37.942,10.649,-121.487,39.681,5324.467,132035.185,20220112_073624
6,KDAX20220112_154601_V06,22.444,0.690,334.058,38.329,17.233,-121.478,39.679,8616.738,131939.021,20220112_074601
3,KDAX20220112_150733_V06,-16.023,0.071,300.676,207.936,11.451,-121.673,38.916,5725.391,46033.117,20220112_070733
4,KDAX20220112_150733_V06,-16.023,0.057,295.258,519.159,8.113,-121.703,37.514,4056.541,109605.088,20220112_070733
5,KDAX20220112_151710_V06,-6.406,0.420,362.444,486.202,30.495,-121.323,37.662,15247.687,98196.667,20220112_071710
1,KDAX20220113_151329_V06,-9.819,0.196,379.092,485.112,11.638,-121.228,37.666,5818.757,100650.485,20220113_071329
1,KDAX20220113_152306_V06,-0.202,0.184,377.451,492.937,28.642,-121.238,37.631,14321.169,103951.314,20220113_072306
1,KDAX20220113_153243_V06,9.415,0.166,371.031,499.795,47.769,-121.275,37.600,23884.715,106022.850,20220113_073243
4,KDAX20220113_152306_V06,-0.202,0.257,279.379,403.535,20.582,-121.794,38.035,10290.882,52784.186,20220113_072306
4,KDAX20220113_153243_V06,9.415,0.057,282.113,405.367,31.344,-121.779,38.026,15672.092,53437.440,20220113_073243
5,KDAX20220113_154221_V06,19.048,0.974,339.170,36.051,8.813,-121.448,39.690,4406.639,133419.562,20220113_074221
5,KDAX20220113_160136_V06,38.298,0.185,341.154,37.267,22.198,-121.437,39.684,11098.814,132968.335,20220113_080136
1,KDAX20220114_153833_V06,15.554,0.066,315.046,35.101,12.598,-121.589,39.694,6299.122,132662.988,20220114_073833
1,KDAX20220115_151516_V06,-7.389,0.190,470.755,346.173,10.057,-120.701,38.289,5028.545,88443.767,20220115_071516
2,KDAX20220115_151516_V06,-7.389,0.100,324.507,134.804,11.674,-121.535,39.245,5837.124,83501.807,20220115_071516
4,KDAX20220115_153430_V06,11.844,0.334,224.970,149.683,15.933,-122.111,39.177,7966.709,84001.198,20220115_073430
5,KDAX20220115_154407_V06,21.461,0.059,333.900,40.718,12.830,-121.479,39.669,6414.921,130744.275,20220115_074407
1,KDAX20220116_152123_V06,-0.898,0.163,375.486,487.115,20.141,-121.249,37.657,10070.321,100883.766,20220116_072123
2,KDAX20220116_153101_V06,8.735,0.310,350.276,89.601,6.191,-121.385,39.448,3095.413,108161.070,20220116_073101
3,KDAX20220116_153101_V06,8.735,0.066,278.379,405.787,22.148,-121.800,38.025,11073.990,53986.870,20220116_073101
1,KDAX20220117_151749_V06,-4.057,0.483,373.017,496.313,27.812,-121.263,37.616,13905.795,104725.998,20220117_071749
2,KDAX20220118_151345_V06,-7.681,0.195,299.391,372.301,7.326,-121.680,38.175,3663.088,36151.628,20220118_071345
1,KDAX20220119_150933_V06,-11.406,0.191,471.754,346.365,8.622,-120.695,38.288,4311.026,88950.967,20220119_070933
3,KDAX20220119_151910_V06,-1.789,0.152,382.503,490.855,30.181,-121.209,37.640,15090.621,103962.017,20220119_071910
4,KDAX20220120_153314_V06,12.786,0.186,332.248,37.533,5.183,-121.489,39.683,2591.583,132220.163,20220120_073314
4,KDAX20220120_154016_V06,19.819,0.505,332.080,39.255,14.161,-121.490,39.675,7080.609,131355.702,20220120_074016
4,KDAX20220120_154717_V06,26.836,0.051,334.974,40.606,19.444,-121.473,39.669,9722.059,130870.465,20220120_074717
2,KDAX20220120_150508_V06,-15.314,0.113,382.916,483.576,8.328,-121.207,37.673,4163.773,100716.273,20220120_070508
2,KDAX20220120_151209_V06,-8.297,-1.000,382.916,483.576,19.484,-121.207,37.673,9742.023,100716.273,20220120_071209
2,KDAX20220120_151911_V06,-1.264,0.062,374.309,479.412,32.171,-121.255,37.692,16085.590,97096.163,20220120_071911
1,KDAX20220120_150508_V06,-15.314,0.133,274.109,387.658,19.477,-121.824,38.106,9738.737,45700.938,20220120_070508
3,KDAX20220120_151911_V06,-1.264,0.249,277.308,409.810,20.530,-121.806,38.006,10264.858,56065.335,20220120_071911
2,KDAX20220122_152718_V06,7.966,0.523,393.176,455.707,28.181,-121.148,37.799,14090.506,90728.233,20220122_072718
2,KDAX20220122_153655_V06,17.583,0.114,393.902,443.373,34.953,-121.143,37.854,17476.512,85693.318,20220122_073655
1,KDAX20220122_150804_V06,-11.267,0.154,486.469,178.038,10.716,-120.600,39.045,5358.158,111406.164,20220122_070804
1,KDAX20220123_151245_V06,-5.979,0.141,220.245,73.709,3.531,-122.140,39.519,1765.589,119967.353,20220123_071245
3,KDAX20220123_160048_V06,42.071,0.054,296.028,518.866,11.794,-121.699,37.515,5897.054,109451.032,20220123_080048
1,KDAX20220124_150818_V06,-9.793,0.375,275.289,380.124,18.489,-121.818,38.140,9244.400,41923.734,20220124_070818
2,KDAX20220124_150818_V06,-9.793,0.143,326.233,402.743,17.364,-121.527,38.038,8681.900,53019.412,20220124_070818
1,KDAX20220125_150406_V06,-13.327,0.121,372.920,503.338,16.728,-121.264,37.584,8363.973,108008.824,20220125_070406
2,KDAX20220126_150922_V06,-7.363,0.200,374.031,467.698,16.522,-121.257,37.745,8260.888,91655.707,20220126_070922
2,KDAX20220126_151859_V06,2.253,0.087,375.962,464.036,31.115,-121.246,37.761,15557.503,90385.412,20220126_071859
1,KDAX20220126_145009_V06,-26.580,0.052,322.816,137.499,5.448,-121.545,39.233,2724.239,82047.424,20220126_065009
4,KDAX20220126_151859_V06,2.253,0.146,325.405,397.232,26.275,-121.532,38.063,13137.383,50248.021,20220126_071859
5,KDAX20220126_153812_V06,21.470,0.064,248.338,403.086,33.004,-121.971,38.036,16501.957,57653.456,20220126_073812
1,KDAX20220127_150458_V06,-11.037,0.156,386.699,475.719,6.739,-121.185,37.709,3369.698,97971.846,20220127_070458
1,KDAX20220127_151200_V06,-4.003,-1.000,386.699,475.719,17.922,-121.185,37.709,8961.198,97971.846,20220127_071200
1,KDAX20220127_151902_V06,3.030,0.155,390.589,473.733,28.588,-121.163,37.717,14293.939,97966.293,20220127_071902
1,KDAX20220127_152603_V06,10.047,0.108,400.434,467.574,32.123,-121.107,37.745,16061.292,97682.969,20220127_072603
1,KDAX20220127_153305_V06,17.080,0.110,406.557,454.299,30.988,-121.072,37.804,15494.106,93758.609,20220127_073305
2,KDAX20220127_151200_V06,-4.003,0.086,299.091,371.587,12.907,-121.682,38.179,6453.274,35796.219,20220127_071200
5,KDAX20220128_150828_V06,-6.780,0.062,275.825,410.543,21.437,-121.814,38.003,10718.649,56577.634,20220128_070828
5,KDAX20220128_151529_V06,0.236,0.390,276.758,409.238,28.566,-121.809,38.009,14282.898,55841.662,20220128_071529
1,KDAX20220128_144723_V06,-27.864,0.085,384.385,332.479,7.100,-121.194,38.354,3550.060,45209.970,20220128_064723
3,KDAX20220128_150127_V06,-13.797,0.095,473.280,346.683,5.158,-120.686,38.287,2578.854,89729.004,20220128_070127
4,KDAX20220128_150828_V06,-6.780,0.110,331.978,82.429,3.252,-121.491,39.481,1626.171,109954.287,20220128_070828
2,KDAX20220129_150438_V06,-9.828,0.185,375.690,499.501,18.036,-121.248,37.602,9018.213,106688.304,20220129_070438
2,KDAX20220129_151140_V06,-2.795,0.292,375.269,496.659,31.178,-121.250,37.614,15588.899,105285.429,20220129_071140
2,KDAX20220129_151841_V06,4.222,0.099,373.486,488.614,42.230,-121.260,37.651,21114.910,101212.122,20220129_071841
4,KDAX20220129_151140_V06,-2.795,0.474,329.831,82.721,5.394,-121.503,39.480,2697.189,109658.391,20220129_071140
4,KDAX20220129_151841_V06,4.222,0.246,328.967,82.030,13.952,-121.508,39.483,6976.214,109943.037,20220129_071841
5,KDAX20220129_153945_V06,25.288,0.084,405.412,450.935,39.064,-121.078,37.820,19532.143,92050.356,20220129_073945
6,KDAX20220129_160752_V06,53.405,0.061,329.826,410.797,18.225,-121.507,38.002,9112.665,57370.502,20220129_080752
1,KDAX20220130_150041_V06,-12.965,0.076,280.013,388.425,17.119,-121.791,38.103,8559.437,45327.874,20220130_070041
1,KDAX20220130_150743_V06,-5.931,0.072,279.732,390.307,24.408,-121.792,38.094,12203.752,46276.703,20220130_070743
2,KDAX20220130_150743_V06,-5.931,0.061,328.204,387.264,30.717,-121.516,38.108,15358.540,45854.556,20220130_070743
2,KDAX20220131_150357_V06,-8.856,0.066,380.387,493.024,17.186,-121.221,37.631,8592.961,104546.840,20220131_070357
2,KDAX20220131_151059_V06,-1.823,0.127,381.486,493.085,28.882,-121.215,37.630,14441.116,104787.495,20220131_071059
2,KDAX20220131_151801_V06,5.211,0.420,376.495,498.552,46.133,-121.244,37.606,23066.742,106389.108,20220131_071801
1,KDAX20220131_144954_V06,-22.906,0.128,323.579,135.028,6.718,-121.540,39.244,3358.994,83324.390,20220131_064954
1,KDAX20220201_160846_V06,56.830,0.050,265.374,416.885,16.368,-121.874,37.974,8183.769,60952.855,20220201_080846
1,KDAX20220202_144725_V06,-23.623,0.102,263.382,412.122,12.172,-121.885,37.996,6085.829,58974.995,20220202_064725
2,KDAX20220202_150127_V06,-9.590,0.063,391.408,274.456,5.873,-121.152,38.615,2936.592,47455.228,20220202_070127
3,KDAX20220202_160438_V06,53.594,0.057,266.513,414.848,14.347,-121.867,37.984,7173.664,59815.311,20220202_080438
1,KDAX20220203_145005_V06,-20.033,0.416,275.220,386.374,15.864,-121.818,38.112,7932.047,44929.236,20220203_065005
1,KDAX20220203_150409_V06,-5.966,0.106,279.065,389.791,26.404,-121.796,38.097,13202.177,46099.489,20220203_070409
2,KDAX20220203_150409_V06,-5.966,0.197,412.676,517.375,5.920,-121.039,37.520,2959.869,122420.959,20220203_070409
2,KDAX20220203_151110_V06,1.050,0.051,412.408,518.480,14.808,-121.041,37.515,7403.862,122850.393,20220203_071110
3,KDAX20220204_161733_V06,68.384,0.121,296.472,127.466,7.148,-121.697,39.278,3574.139,86285.247,20220204_081733
3,KDAX20220204_162435_V06,75.417,0.098,296.563,126.344,14.121,-121.697,39.283,7060.393,86844.889,20220204_082435
1,KDAX20220204_143909_V06,-30.016,0.134,274.801,381.829,11.889,-121.820,38.132,5944.611,42810.575,20220204_063909
1,KDAX20220204_144611_V06,-22.983,-1.000,274.801,381.829,23.072,-121.820,38.132,11536.111,42810.575,20220204_064611
1,KDAX20220204_150014_V06,-8.933,0.066,274.942,381.256,17.709,-121.820,38.135,8854.506,42515.759,20220204_070014
1,KDAX20220205_150142_V06,-6.491,0.071,279.588,383.830,15.640,-121.793,38.123,7820.078,43139.535,20220205_070142
2,KDAX20220205_150142_V06,-6.491,0.067,331.249,405.300,27.289,-121.499,38.027,13644.583,54919.315,20220205_070142
3,KDAX20220205_152247_V06,14.593,0.073,395.645,467.616,29.445,-121.134,37.745,14722.293,96492.387,20220205_072247
4,KDAX20220205_161159_V06,63.793,0.097,283.180,386.136,14.727,-121.773,38.113,7363.333,43881.563,20220205_081159
1,KDAX20220206_143722_V06,-29.823,0.075,295.496,518.805,6.521,-121.702,37.515,3260.544,109425.736,20220206_063722
1,KDAX20220206_144424_V06,-22.790,0.093,294.988,519.300,14.524,-121.705,37.513,7262.250,109678.525,20220206_064424
2,KDAX20220206_144424_V06,-22.790,0.050,331.782,135.212,3.239,-121.493,39.243,1619.671,83912.336,20220206_064424
4,KDAX20220206_154737_V06,40.427,0.078,405.272,35.991,9.845,-121.063,39.689,4922.626,142111.749,20220206_074737
1,KDAX20220207_144739_V06,-18.514,0.112,362.489,498.428,20.891,-121.323,37.607,10445.519,104017.658,20220207_064739
1,KDAX20220207_150142_V06,-4.464,0.358,366.513,495.201,26.467,-121.300,37.621,13233.267,103111.060,20220207_070142
1,KDAX20220208_150215_V06,-2.864,0.089,402.148,515.111,5.546,-121.099,37.531,2773.131,119066.065,20220208_070215
2,KDAX20220208_150215_V06,-2.864,0.053,334.319,89.047,5.021,-121.477,39.451,2510.727,106863.300,20220208_070215
1,KDAX20220209_150724_V06,3.359,0.089,397.436,461.835,8.985,-121.124,37.771,4492.254,94451.492,20220209_070724
1,KDAX20220209_151701_V06,12.975,0.086,398.114,461.711,24.993,-121.120,37.771,12496.541,94573.614,20220209_071701
1,KDAX20220210_143305_V06,-29.862,0.057,294.903,518.391,8.580,-121.705,37.517,4289.821,109225.048,20220210_063305
2,KDAX20220210_150153_V06,-1.062,0.353,326.981,85.787,8.004,-121.520,39.466,4001.999,107952.832,20220210_070153
5,KDAX20220210_150153_V06,-1.062,0.064,270.299,409.321,24.068,-121.846,38.009,12033.831,56642.096,20220210_070153
6,KDAX20220210_151129_V06,8.538,0.095,452.726,523.669,14.477,-120.813,37.490,7238.490,135418.868,20220210_071129
7,KDAX20220210_160905_V06,66.138,0.065,308.863,37.552,14.154,-121.625,39.683,7076.942,131298.657,20220210_080905
2,KDAX20220211_150505_V06,3.257,0.175,394.710,456.835,9.987,-121.139,37.793,4993.399,91606.673,20220211_070505
3,KDAX20220211_151441_V06,12.857,0.131,354.880,231.554,16.830,-121.361,38.809,8415.226,43865.008,20220211_071441
1,KDAX20220212_144853_V06,-11.803,0.100,227.495,70.534,5.018,-122.098,39.534,2509.172,120324.079,20220212_064853
1,KDAX20220213_144221_V06,-17.175,0.157,254.228,122.217,8.991,-121.942,39.302,4495.489,91790.422,20220213_064221
2,KDAX20220213_144221_V06,-17.175,0.147,362.195,494.041,15.470,-121.324,37.627,7735.013,101882.371,20220213_064221
3,KDAX20220213_150133_V06,2.025,0.078,275.094,402.474,20.948,-121.819,38.039,10474.249,52728.482,20220213_070133
1,KDAX20220214_144520_V06,-13.009,0.560,255.951,121.893,7.895,-121.932,39.303,3947.432,91736.773,20220214_064520
2,KDAX20220214_144520_V06,-13.009,0.555,278.769,386.950,20.997,-121.798,38.109,10498.325,44752.287,20220214_064520
3,KDAX20220214_144520_V06,-13.009,0.139,225.539,133.556,5.301,-122.108,39.250,2650.347,91170.074,20220214_064520
4,KDAX20220215_152446_V06,27.626,0.065,279.321,381.565,14.259,-121.795,38.134,7129.433,42072.616,20220215_072446
5,KDAX20220215_160439_V06,67.509,0.118,277.728,382.784,12.541,-121.804,38.128,6270.720,42863.850,20220215_080439
1,KDAX20220216_143944_V06,-16.186,0.470,278.536,383.039,20.911,-121.799,38.127,10455.490,42884.151,20220216_063944
1,KDAX20220216_144921_V06,-6.569,0.054,278.420,384.412,29.385,-121.800,38.121,14692.737,43563.330,20220216_064921
1,KDAX20220217_143444_V06,-19.946,0.120,362.990,495.089,6.280,-121.320,37.622,3140.119,102503.032,20220217_063444
1,KDAX20220217_144422_V06,-10.312,0.538,369.530,497.381,22.421,-121.283,37.611,11210.379,104634.579,20220217_064422
2,KDAX20220218_143503_V06,-18.371,0.209,331.949,281.623,6.711,-121.493,38.584,3355.728,18428.559,20220218_063503
4,KDAX20220218_150354_V06,10.479,0.062,264.991,115.572,21.351,-121.880,39.332,10675.369,93860.851,20220218_070354
1,KDAX20220219_143935_V06,-12.562,0.054,364.783,492.535,13.132,-121.310,37.633,6565.950,101570.910,20220219_063935
1,KDAX20220220_144405_V06,-6.769,0.055,260.080,410.219,27.435,-121.904,38.004,13717.604,58612.935,20220220_064405
1,KDAX20220222_142145_V06,-26.469,0.483,276.252,383.008,11.712,-121.812,38.127,5855.921,43168.972,20220222_062145
1,KDAX20220222_142622_V06,-21.852,0.242,276.415,382.938,17.385,-121.811,38.127,8692.371,43113.239,20220222_062622
3,KDAX20220222_143535_V06,-12.635,0.116,367.442,494.949,13.837,-121.295,37.622,6918.575,103142.518,20220222_063535
3,KDAX20220222_144011_V06,-8.035,0.194,368.146,495.119,21.684,-121.291,37.622,10841.822,103338.561,20220222_064011
2,KDAX20220222_142622_V06,-21.852,0.188,132.780,431.364,17.231,-122.627,37.906,8615.684,106323.942,20220222_062622
4,KDAX20220222_143535_V06,-12.635,0.075,75.990,404.003,30.497,-122.952,38.026,15248.734,123488.023,20220222_063535
1,KDAX20220223_141724_V06,-29.479,0.273,278.533,382.477,12.556,-121.799,38.130,6278.204,42612.538,20220223_061724
1,KDAX20220223_142027_V06,-26.429,0.525,278.447,383.077,16.039,-121.800,38.127,8019.678,42913.784,20220223_062027
4,KDAX20220223_154338_V06,56.755,0.058,278.536,381.538,14.034,-121.799,38.134,7017.084,42157.930,20220223_074338
1,KDAX20220224_144900_V06,3.476,0.096,374.545,473.240,26.874,-121.254,37.720,13437.124,94298.808,20220224_064900
1,KDAX20220225_141812_V06,-25.955,0.073,276.731,384.156,13.875,-121.809,38.122,6937.256,43657.107,20220225_061812
1,KDAX20220226_143123_V06,-11.390,0.589,270.823,381.744,21.709,-121.843,38.133,10854.317,43397.317,20220226_063123
