track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KTYX20220915_110506_V06,23.043,0.559,126.354,475.257,24.309,-76.744,42.962,12154.585,123357.060,20220915_070506
3,KTYX20220916_102220_V06,-20.850,0.418,28.702,76.908,31.655,-77.393,44.747,15827.381,175622.268,20220916_062220
3,KTYX20220916_102654_V06,-16.283,0.411,30.731,75.106,38.957,-77.380,44.755,19478.295,175415.926,20220916_062654
3,KTYX20220916_103128_V06,-11.717,0.101,40.371,76.962,43.640,-77.319,44.748,21820.020,171138.305,20220916_063128
5,KTYX20220916_102654_V06,-16.283,0.176,466.123,163.566,40.143,-74.638,44.365,20071.396,107483.683,20220916_062654
5,KTYX20220920_102612_V06,-21.506,0.127,244.705,51.574,7.715,-76.030,44.873,3857.500,127252.845,20220920_062612
5,KTYX20220920_103133_V06,-16.156,0.227,246.216,51.539,14.062,-76.020,44.873,7030.984,127107.868,20220920_063133
1,KTYX20220920_102109_V06,-26.556,0.248,175.887,213.121,7.834,-76.456,44.144,3916.901,75749.858,20220920_062109
2,KTYX20220920_102109_V06,-26.556,0.111,171.926,281.115,6.841,-76.476,43.838,3420.441,64729.382,20220920_062109
2,KTYX20220922_103704_V06,-12.913,0.111,27.703,316.494,53.788,-77.368,43.669,26893.850,136398.096,20220922_063704
2,KTYX20220922_104216_V06,-7.713,0.244,30.055,314.309,61.083,-77.354,43.679,30541.527,135161.935,20220922_064216
2,KTYX20220922_104710_V06,-2.813,0.197,35.648,318.834,63.506,-77.319,43.659,31753.106,132511.171,20220922_064710
2,KTYX20220922_105234_V06,2.587,0.261,44.297,323.287,65.769,-77.265,43.640,32884.623,128380.511,20220922_065234
3,KTYX20220925_114003_V06,46.639,0.189,372.928,265.743,31.660,-75.226,43.909,15830.067,40286.611,20220925_074003
1,KTYX20220927_103444_V06,-20.979,0.055,32.767,479.642,43.907,-77.317,42.936,21953.430,161000.423,20220927_063444
1,KTYX20220927_104039_V06,-15.063,0.096,32.993,480.646,50.210,-77.315,42.931,25104.824,161187.542,20220927_064039
