track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
5,KTYX20220119_122823_V06,4,1.318,1.200,30810,0,62549.732
5,KTYX20220119_123257_V06,0,0.483,1.200,37604,14,1001153.872
5,KTYX20220119_123257_V06,2,0.879,1.200,37601,0,349519.862
5,KTYX20220119_123257_V06,4,1.318,1.200,37619,0,73207.935
5,KTYX20220119_123257_V06,6,1.802,1.200,18822,0,10192.317
5,KTYX20220119_123732_V06,0,0.483,1.200,44142,23,987031.684
5,KTYX20220119_123732_V06,2,0.879,1.200,44151,2,368972.534
5,KTYX20220119_123732_V06,4,1.318,1.200,44161,0,83823.600
5,KTYX20220119_123732_V06,6,1.802,1.200,22092,0,15526.707
5,KTYX20220119_124147_V06,0,0.483,1.200,50820,16,955396.774
5,KTYX20220119_124147_V06,2,0.879,1.200,50839,0,353967.491
5,KTYX20220119_124147_V06,4,1.318,1.200,50863,0,91348.124
5,KTYX20220119_124147_V06,6,1.802,1.200,25442,0,20013.184
5,KTYX20220119_124623_V06,0,0.483,1.200,56498,23,933210.801
5,KTYX20220119_124623_V06,2,0.879,1.200,56519,1,353303.517
5,KTYX20220119_124623_V06,4,1.318,1.200,56535,1,106005.253
5,KTYX20220119_124623_V06,6,1.802,1.200,28274,0,24974.784
5,KTYX20220119_125059_V06,0,0.483,1.200,30044,3,676051.603
5,KTYX20220119_125059_V06,2,0.879,1.200,30049,0,236317.554
5,KTYX20220119_125059_V06,4,1.318,1.200,30068,0,42616.886
5,KTYX20220119_125059_V06,6,1.802,1.200,15037,0,4617.382
21,KTYX20220119_132757_V06,0,0.483,1.200,49229,8,355319.223
21,KTYX20220119_132757_V06,2,0.879,1.200,49238,0,156952.959
21,KTYX20220119_132757_V06,4,1.318,1.200,49255,0,50180.325
21,KTYX20220119_132757_V06,6,1.802,1.200,24646,0,20771.300
21,KTYX20220119_133211_V06,0,0.483,1.200,56334,2,340786.067
21,KTYX20220119_133211_V06,2,0.879,1.200,56348,0,157511.743
21,KTYX20220119_133211_V06,4,1.318,1.200,56377,0,56839.673
21,KTYX20220119_133211_V06,6,1.802,1.200,28208,0,19822.723
2,KTYX20220119_121438_V06,0,0.483,1.200,12348,0,506.800
2,KTYX20220119_121438_V06,2,0.879,1.200,12350,0,1560.011
2,KTYX20220119_121438_V06,4,1.318,1.200,12353,0,4645.523
2,KTYX20220119_121438_V06,6,1.802,1.200,6176,0,8296.831
2,KTYX20220119_121438_V06,7,2.417,1.200,6179,0,4439.656
2,KTYX20220119_121438_V06,8,3.120,1.200,6186,0,1252.779
2,KTYX20220119_121438_V06,9,3.999,1.200,6196,0,170.912
16,KTYX20220119_131355_V06,0,0.483,1.200,21852,3,261800.328
16,KTYX20220119_131355_V06,2,0.879,1.200,21853,0,131690.228
16,KTYX20220119_131355_V06,4,1.318,1.200,21866,0,29286.608
16,KTYX20220119_131355_V06,6,1.802,1.200,10924,0,3973.867
16,KTYX20220119_131830_V06,0,0.483,1.200,34651,7,326646.639
16,KTYX20220119_131830_V06,2,0.879,1.200,34659,1,147769.068
16,KTYX20220119_131830_V06,4,1.318,1.200,34663,0,37529.083
16,KTYX20220119_131830_V06,6,1.802,1.200,17347,0,11520.535
17,KTYX20220119_131355_V06,0,0.483,1.200,7574,0,680.761
17,KTYX20220119_131355_V06,2,0.879,1.200,7573,0,2153.644
17,KTYX20220119_131355_V06,4,1.318,1.200,7571,0,723.019
17,KTYX20220119_131355_V06,6,1.802,1.200,3791,0,19.202
20,KTYX20220119_132307_V06,0,0.483,1.200,6899,0,849.862
20,KTYX20220119_132307_V06,2,0.879,1.200,6897,0,2565.936
20,KTYX20220119_132307_V06,4,1.318,1.200,6905,0,4904.660
20,KTYX20220119_132307_V06,6,1.802,1.200,3454,0,3756.492
20,KTYX20220119_132307_V06,7,2.417,1.200,3453,0,1094.851
20,KTYX20220119_132307_V06,8,3.120,1.200,3456,0,19.749
20,KTYX20220119_132307_V06,9,3.999,1.200,3465,0,0.397
1,KTYX20220122_120103_V06,0,0.483,1.200,615,12,3963.783
1,KTYX20220122_120103_V06,2,0.879,1.200,615,0,1581.783
1,KTYX20220122_120103_V06,4,1.318,1.200,617,0,17.819
1,KTYX20220122_120103_V06,6,1.802,1.200,305,0,6.595
1,KTYX20220122_120103_V06,7,2.417,1.200,305,0,22.404
1,KTYX20220122_120103_V06,8,3.120,1.200,307,0,3.990
2,KTYX20220122_131101_V06,0,0.483,1.200,753,12,4380.503
2,KTYX20220122_131101_V06,2,0.879,1.200,753,0,1304.623
2,KTYX20220122_131101_V06,4,1.318,1.200,753,0,49.709
