track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
1,KLIX20220110_122901_V06,-27.978,0.074,193.764,291.387,2.620,-90.378,30.374,1310.122,53292.239,20220110_062901
3,KLIX20220110_124337_V06,-13.378,0.126,283.461,413.240,2.642,-89.911,29.826,1321.049,57220.602,20220110_064337
2,KLIX20220111_123516_V06,-21.699,0.126,205.566,219.236,2.814,-90.318,30.700,1406.946,62129.917,20220111_063516
2,KLIX20220111_124401_V06,-12.949,0.644,199.794,228.914,10.244,-90.348,30.656,5122.022,61429.802,20220111_064401
2,KLIX20220111_130131_V06,4.551,0.159,195.981,235.898,20.435,-90.368,30.625,10217.374,61092.395,20220111_070131
2,KLIX20220111_131016_V06,13.301,0.074,201.953,229.672,31.862,-90.337,30.653,15931.084,60331.079,20220111_071016
7,KLIX20220111_124401_V06,-12.949,0.127,196.149,242.166,8.124,-90.367,30.596,4062.199,59434.463,20220111_064401
7,KLIX20220111_130131_V06,4.551,0.792,250.560,209.994,10.036,-90.083,30.742,5018.079,51345.431,20220111_070131
7,KLIX20220111_131016_V06,13.301,0.052,259.668,205.826,21.829,-90.036,30.761,10914.368,51223.722,20220111_071016
7,KLIX20220111_131901_V06,22.051,0.051,257.663,214.705,30.500,-90.046,30.721,15250.134,47612.102,20220111_071901
1,KLIX20220111_123516_V06,-21.699,0.212,454.717,280.080,5.893,-89.020,30.424,2946.545,77997.001,20220111_063516
1,KLIX20220111_124401_V06,-12.949,0.289,456.820,280.042,22.013,-89.009,30.424,11006.271,79042.414,20220111_064401
1,KLIX20220111_130131_V06,4.551,0.053,455.945,278.431,31.471,-89.014,30.431,15735.525,78714.705,20220111_070131
5,KLIX20220111_123516_V06,-21.699,0.067,237.997,220.401,5.304,-90.149,30.695,2652.241,50448.924,20220111_063516
15,KLIX20220112_130906_V06,12.192,0.089,291.071,418.588,16.714,-89.871,29.802,8357.071,59461.884,20220112_070906
15,KLIX20220112_131442_V06,17.792,0.515,292.586,417.398,22.304,-89.864,29.807,11151.756,58815.760,20220112_071442
15,KLIX20220112_132019_V06,23.408,0.392,292.460,419.604,27.698,-89.864,29.797,13848.796,59920.936,20220112_072019
15,KLIX20220112_132555_V06,29.008,0.156,296.221,420.224,28.997,-89.845,29.794,14498.602,60141.833,20220112_072555
15,KLIX20220112_133132_V06,34.625,0.050,302.185,425.231,32.901,-89.814,29.772,16450.478,62625.098,20220112_073132
15,KLIX20220112_133659_V06,40.075,0.065,304.229,425.289,39.859,-89.803,29.772,19929.303,62680.011,20220112_073659
11,KLIX20220112_130330_V06,6.592,0.574,194.005,435.038,32.719,-90.373,29.726,16359.529,85834.687,20220112_070330
11,KLIX20220112_130906_V06,12.192,0.627,193.758,432.510,39.829,-90.374,29.738,19914.262,84920.632,20220112_070906
11,KLIX20220112_131442_V06,17.792,0.310,197.374,432.698,40.654,-90.356,29.737,20327.177,83876.049,20220112_071442
11,KLIX20220112_132019_V06,23.408,0.495,201.221,438.199,38.525,-90.336,29.712,19262.620,84935.591,20220112_072019
11,KLIX20220112_132555_V06,29.008,0.587,203.567,438.595,40.779,-90.324,29.711,20389.510,84421.269,20220112_072555
11,KLIX20220112_133132_V06,34.625,0.065,184.102,424.609,65.896,-90.425,29.773,32947.998,85087.777,20220112_073132
11,KLIX20220112_133659_V06,40.075,0.133,184.812,424.964,73.119,-90.421,29.772,36559.468,84977.019,20220112_073659
11,KLIX20220112_134236_V06,45.692,0.125,188.923,427.180,72.111,-90.400,29.762,36055.524,84428.894,20220112_074236
11,KLIX20220112_134812_V06,51.292,0.110,197.028,424.400,71.430,-90.358,29.774,35715.069,80744.316,20220112_074812
11,KLIX20220112_135340_V06,56.758,-1.000,203.500,423.091,71.207,-90.324,29.781,35603.486,78204.580,20220112_075340
11,KLIX20220112_140452_V06,67.958,0.062,242.398,455.388,39.943,-90.123,29.635,19971.466,82860.202,20220112_080452
10,KLIX20220112_130330_V06,6.592,0.662,257.471,199.997,8.691,-90.047,30.788,4345.331,54335.451,20220112_070330
10,KLIX20220112_130906_V06,12.192,0.316,257.180,201.192,17.045,-90.049,30.782,8522.409,53843.678,20220112_070906
10,KLIX20220112_131442_V06,17.792,0.810,256.171,201.446,24.256,-90.054,30.781,12128.177,53930.245,20220112_071442
10,KLIX20220112_132019_V06,23.408,0.689,253.465,202.678,29.034,-90.068,30.775,14517.113,53937.404,20220112_072019
5,KLIX20220112_125217_V06,-4.625,0.617,379.858,175.829,12.848,-89.408,30.896,6423.992,73816.991,20220112_065217
5,KLIX20220112_130330_V06,6.592,0.297,379.339,179.620,22.390,-89.410,30.879,11195.208,72086.642,20220112_070330
5,KLIX20220112_130906_V06,12.192,0.215,381.135,180.691,29.180,-89.401,30.874,14589.953,72141.482,20220112_070906
13,KLIX20220112_130330_V06,6.592,0.109,328.800,265.492,15.024,-89.675,30.492,7511.929,22473.436,20220112_070330
13,KLIX20220112_130906_V06,12.192,0.705,330.018,267.731,24.587,-89.669,30.482,12293.308,22036.339,20220112_070906
13,KLIX20220112_131442_V06,17.792,0.673,326.624,267.071,27.873,-89.687,30.485,13936.582,21172.875,20220112_071442
1,KLIX20220112_123553_V06,-21.025,0.149,209.548,212.155,4.457,-90.298,30.732,2228.539,63044.217,20220112_063553
1,KLIX20220112_124130_V06,-15.408,0.216,209.036,212.178,11.362,-90.300,30.732,5681.160,63220.257,20220112_064130
8,KLIX20220112_125217_V06,-4.625,0.141,464.977,280.432,17.684,-88.967,30.422,8842.094,83066.803,20220112_065217
8,KLIX20220112_130330_V06,6.592,0.113,467.094,274.948,31.989,-88.955,30.447,15994.303,84480.576,20220112_070330
24,KLIX20220112_141029_V06,73.575,0.059,249.487,460.394,33.631,-90.086,29.613,16815.601,84080.070,20220112_081029
24,KLIX20220112_141606_V06,79.192,0.105,251.488,462.308,39.227,-90.076,29.604,19613.329,84701.239,20220112_081606
4,KLIX20220112_124130_V06,-15.408,0.072,300.091,404.626,17.062,-89.825,29.865,8531.160,52313.237,20220112_064130
7,KLIX20220112_125217_V06,-4.625,0.251,412.672,202.595,6.431,-89.237,30.775,3215.370,74469.190,20220112_065217
12,KLIX20220112_130330_V06,6.592,0.177,467.370,201.119,13.251,-88.951,30.780,6625.671,97198.663,20220112_070330
14,KLIX20220112_130906_V06,12.192,0.453,198.017,292.457,17.661,-90.356,30.370,8830.503,51130.734,20220112_070906
19,KLIX20220112_132019_V06,23.408,0.054,222.214,504.064,10.668,-90.226,29.416,5334.154,109193.390,20220112_072019
5,KLIX20220113_130228_V06,5.644,0.621,262.071,202.570,11.269,-90.023,30.776,5634.661,52276.075,20220113_070228
5,KLIX20220113_130806_V06,11.278,0.541,263.039,203.917,16.680,-90.018,30.770,8340.155,51473.272,20220113_070806
5,KLIX20220113_131344_V06,16.911,0.754,263.968,205.416,19.717,-90.013,30.763,9858.706,50607.265,20220113_071344
5,KLIX20220113_132221_V06,25.528,0.884,266.222,200.106,27.563,-90.002,30.787,13781.256,52725.172,20220113_072221
5,KLIX20220113_133107_V06,34.294,0.806,270.909,202.412,32.623,-89.977,30.777,16311.649,50915.838,20220113_073107
5,KLIX20220113_133950_V06,43.011,0.076,266.097,210.355,32.215,-90.002,30.741,16107.446,47920.818,20220113_073950
4,KLIX20220113_125128_V06,-5.356,0.055,236.831,289.902,13.500,-90.154,30.382,6750.118,31985.492,20220113_065128
4,KLIX20220113_130228_V06,5.644,0.741,239.233,283.621,18.362,-90.141,30.410,9180.904,31467.808,20220113_070228
4,KLIX20220113_130806_V06,11.278,0.846,237.924,283.930,23.284,-90.148,30.409,11642.152,32061.231,20220113_070806
7,KLIX20220113_130806_V06,11.278,0.158,22.551,457.818,20.805,-91.258,29.617,10402.470,159596.664,20220113_070806
7,KLIX20220113_131344_V06,16.911,0.670,24.854,459.417,28.725,-91.246,29.610,14362.408,158996.129,20220113_071344
7,KLIX20220113_132221_V06,25.528,0.715,32.812,446.826,44.796,-91.205,29.667,22397.803,152436.408,20220113_072221
1,KLIX20220113_125128_V06,-5.356,0.577,386.468,176.488,5.679,-89.373,30.893,2839.294,75385.654,20220113_065128
1,KLIX20220113_130228_V06,5.644,0.260,388.316,176.746,16.193,-89.363,30.892,8096.690,75814.547,20220113_070228
2,KLIX20220113_125128_V06,-5.356,0.293,282.910,417.251,20.132,-89.914,29.808,10066.139,59244.902,20220113_065128
8,KLIX20220113_130806_V06,11.278,0.059,345.396,270.757,19.571,-89.589,30.468,9785.515,26999.707,20220113_070806
1,KLIX20220114_123135_V06,-25.125,0.230,456.857,281.242,7.264,-89.009,30.419,3632.137,78987.303,20220114_063135
1,KLIX20220114_123711_V06,-19.525,0.364,457.420,282.022,14.042,-89.006,30.415,7021.064,79221.630,20220114_063711
1,KLIX20220114_124248_V06,-13.908,0.679,458.941,284.778,16.288,-88.998,30.403,8144.069,79833.955,20220114_064248
1,KLIX20220114_124824_V06,-8.308,0.609,461.632,284.008,20.379,-88.984,30.406,10189.335,81210.653,20220114_064824
1,KLIX20220114_125401_V06,-2.692,-1.000,464.042,283.888,24.294,-88.972,30.407,12146.800,82415.763,20220114_065401
1,KLIX20220114_130512_V06,8.492,0.306,477.027,281.832,25.631,-88.904,30.415,12815.385,88978.352,20220114_070512
1,KLIX20220114_131049_V06,14.108,0.060,476.359,284.240,32.869,-88.908,30.405,16434.473,88530.668,20220114_071049
1,KLIX20220114_131626_V06,19.725,0.084,478.144,289.807,38.263,-88.899,30.379,19131.684,89217.614,20220114_071626
4,KLIX20220114_123711_V06,-19.525,0.468,109.037,410.932,6.938,-90.813,29.833,3469.166,110422.717,20220114_063711
4,KLIX20220114_124248_V06,-13.908,0.088,109.267,411.435,14.358,-90.812,29.830,7179.137,110449.966,20220114_064248
4,KLIX20220114_124824_V06,-8.308,0.091,110.579,410.653,16.006,-90.805,29.834,8003.168,109686.633,20220114_064824
7,KLIX20220114_124824_V06,-8.308,0.505,379.837,177.109,5.938,-89.408,30.890,2968.857,73273.834,20220114_064824
7,KLIX20220114_125401_V06,-2.692,0.061,380.884,176.153,15.590,-89.402,30.895,7795.173,73960.129,20220114_065401
7,KLIX20220114_130512_V06,8.492,0.202,378.483,179.998,23.500,-89.415,30.877,11749.869,71693.957,20220114_070512
11,KLIX20220114_125401_V06,-2.692,0.460,336.106,270.300,5.193,-89.637,30.470,2596.741,23375.952,20220114_065401
11,KLIX20220114_130512_V06,8.492,-1.000,336.106,270.300,22.975,-89.637,30.470,11487.491,23375.952,20220114_070512
11,KLIX20220114_131049_V06,14.108,0.142,326.619,274.926,23.564,-89.687,30.450,11781.992,18284.646,20220114_071049
11,KLIX20220114_131626_V06,19.725,0.077,324.093,275.446,29.306,-89.700,30.447,14652.862,17200.151,20220114_071626
16,KLIX20220114_130512_V06,8.492,0.772,250.410,206.457,15.145,-90.084,30.758,7572.624,52937.145,20220114_070512
16,KLIX20220114_131049_V06,14.108,0.884,248.675,207.848,20.592,-90.093,30.752,10296.232,52740.226,20220114_071049
16,KLIX20220114_131626_V06,19.725,0.462,250.811,203.985,27.923,-90.082,30.769,13961.433,53940.831,20220114_071626
17,KLIX20220114_130512_V06,8.492,0.133,231.672,287.132,13.376,-90.181,30.394,6687.775,34764.381,20220114_070512
17,KLIX20220114_131049_V06,14.108,0.841,233.688,286.578,19.298,-90.170,30.397,9649.150,33828.334,20220114_071049
17,KLIX20220114_131626_V06,19.725,0.250,235.346,284.174,24.307,-90.162,30.408,12153.634,33281.259,20220114_071626
9,KLIX20220114_124824_V06,-8.308,0.064,290.495,418.959,12.216,-89.874,29.800,6108.177,59668.978,20220114_064824
9,KLIX20220114_125401_V06,-2.692,0.057,290.556,419.080,19.020,-89.874,29.800,9510.121,59726.806,20220114_065401
5,KLIX20220114_123711_V06,-19.525,0.218,294.513,149.090,5.252,-89.854,31.017,2625.984,75504.842,20220114_063711
6,KLIX20220114_124248_V06,-13.908,0.308,192.606,236.545,14.102,-90.385,30.622,7050.772,62369.848,20220114_064248
13,KLIX20220114_125401_V06,-2.692,0.082,177.068,372.049,22.230,-90.462,30.010,11115.200,71244.856,20220114_065401
14,KLIX20220114_125401_V06,-2.692,0.068,94.536,369.997,4.167,-90.890,30.017,2083.323,108530.199,20220114_065401
15,KLIX20220114_125401_V06,-2.692,0.063,469.664,278.949,17.343,-88.942,30.429,8671.364,85482.475,20220114_065401
18,KLIX20220114_132738_V06,30.925,0.089,55.675,444.057,55.762,-91.087,29.681,27880.810,141816.018,20220114_072738
7,KLIX20220115_130601_V06,9.451,0.100,327.761,257.007,7.105,-89.681,30.530,3552.601,25588.333,20220115_070601
5,KLIX20220116_130133_V06,5.155,0.240,263.707,199.915,3.071,-90.015,30.788,1535.507,53230.808,20220116_070133
5,KLIX20220116_130952_V06,13.472,0.314,267.437,203.045,12.317,-89.995,30.774,6158.496,51138.291,20220116_070952
7,KLIX20220116_130952_V06,13.472,0.263,367.343,337.913,8.042,-89.476,30.165,4021.128,38640.894,20220116_070952
7,KLIX20220116_131838_V06,22.238,0.518,371.114,338.705,18.540,-89.456,30.162,9269.755,40482.467,20220116_071838
4,KLIX20220116_123515_V06,-21.145,0.053,183.192,357.422,6.504,-90.431,30.076,3251.919,65079.411,20220116_063515
2,KLIX20220117_130844_V06,12.537,0.800,267.003,219.912,16.955,-89.997,30.698,8477.428,43309.753,20220117_070844
2,KLIX20220117_131704_V06,20.870,0.769,264.742,218.397,22.749,-90.009,30.705,11374.637,44446.987,20220117_071704
2,KLIX20220117_132524_V06,29.204,0.445,268.389,221.401,25.322,-89.990,30.691,12661.076,42358.618,20220117_072524
1,KLIX20220117_124324_V06,-12.796,0.151,285.553,414.199,6.604,-89.900,29.822,3302.046,57554.451,20220117_064324
9,KLIX20220118_130325_V06,7.447,0.058,246.271,200.685,6.809,-90.106,30.784,3404.728,56458.309,20220118_070325
9,KLIX20220118_131211_V06,16.213,0.506,249.705,194.445,21.355,-90.088,30.812,10677.363,58462.695,20220118_071211
9,KLIX20220118_132057_V06,24.980,0.956,250.592,192.750,30.678,-90.083,30.820,15339.171,59041.637,20220118_072057
9,KLIX20220118_132943_V06,33.747,0.778,257.770,182.264,42.898,-90.046,30.867,21449.101,62540.264,20220118_072943
9,KLIX20220118_133829_V06,42.513,0.073,250.628,157.555,63.788,-90.084,30.979,31893.974,75379.417,20220118_073829
1,KLIX20220118_122822_V06,-27.603,0.055,137.302,447.109,2.824,-90.666,29.670,1412.165,109672.087,20220118_062822
2,KLIX20220118_122822_V06,-27.603,0.051,219.026,391.808,10.773,-90.245,29.922,5386.473,61207.650,20220118_062822
3,KLIX20220118_124554_V06,-10.070,0.384,380.789,172.713,6.707,-89.403,30.910,3353.748,75380.655,20220118_064554
4,KLIX20220118_124554_V06,-10.070,0.115,281.889,414.542,15.111,-89.919,29.820,7555.328,57982.298,20220118_064554
5,KLIX20220118_124554_V06,-10.070,0.076,455.772,276.595,14.634,-89.014,30.440,7316.910,78760.376,20220118_064554
8,KLIX20220118_130325_V06,7.447,0.103,192.838,417.387,25.225,-90.380,29.806,12612.522,79472.347,20220118_070325
10,KLIX20220118_131211_V06,16.213,0.134,216.976,294.035,33.769,-90.257,30.363,16884.493,41619.209,20220118_071211
12,KLIX20220118_134715_V06,51.280,0.057,21.959,270.594,18.573,-91.273,30.461,9286.749,139795.623,20220118_074715
3,KLIX20220119_132113_V06,25.501,0.132,361.928,359.610,22.360,-89.504,30.067,11180.231,42977.847,20220119_072113
2,KLIX20220121_131151_V06,16.724,0.735,259.760,212.253,7.869,-90.035,30.732,3934.605,48266.939,20220121_071151
2,KLIX20220121_131849_V06,23.691,0.857,259.706,212.935,16.256,-90.036,30.729,8127.796,47968.296,20220121_071849
2,KLIX20220121_132547_V06,30.657,0.453,261.473,211.339,27.233,-90.026,30.736,13616.253,48335.224,20220121_072547
1,KLIX20220122_123159_V06,-22.807,0.107,275.556,214.134,4.913,-89.953,30.724,2456.600,44638.938,20220122_063159
1,KLIX20220122_124030_V06,-14.290,0.052,274.210,212.968,13.238,-89.960,30.729,6619.212,45386.194,20220122_064030
1,KLIX20220122_124901_V06,-5.774,-1.000,272.967,211.892,21.962,-89.966,30.734,10981.087,46080.869,20220122_064901
1,KLIX20220122_130634_V06,11.776,0.594,252.190,215.662,21.902,-90.075,30.717,10950.858,48473.305,20220122_070634
1,KLIX20220122_131520_V06,20.543,0.420,249.681,218.708,31.395,-90.088,30.703,15697.702,47802.807,20220122_071520
3,KLIX20220122_124901_V06,-5.774,0.143,189.647,292.010,5.863,-90.399,30.371,2931.742,55321.136,20220122_064901
7,KLIX20220123_124430_V06,-9.928,0.216,192.794,293.591,8.090,-90.383,30.364,4044.966,53698.885,20220123_064430
7,KLIX20220123_130202_V06,7.605,0.069,191.687,292.531,15.155,-90.389,30.369,7577.564,54285.074,20220123_070202
7,KLIX20220123_131048_V06,16.372,0.814,192.454,295.833,23.839,-90.385,30.354,11919.617,53813.527,20220123_071048
7,KLIX20220123_131934_V06,25.139,0.192,189.432,298.380,27.898,-90.400,30.343,13948.936,55289.763,20220123_071934
6,KLIX20220123_124430_V06,-9.928,0.689,384.443,177.130,8.146,-89.384,30.890,4072.941,74544.743,20220123_064430
6,KLIX20220123_130202_V06,7.605,0.561,382.900,177.025,20.517,-89.392,30.891,10258.360,74154.098,20220123_070202
6,KLIX20220123_131048_V06,16.372,0.224,385.042,177.567,28.491,-89.381,30.888,14245.570,74535.090,20220123_071048
12,KLIX20220123_130202_V06,7.605,0.862,259.634,200.666,13.584,-90.036,30.785,6791.849,53611.264,20220123_070202
12,KLIX20220123_131048_V06,16.372,0.930,261.786,201.557,27.919,-90.025,30.781,13959.437,52799.981,20220123_071048
12,KLIX20220123_131934_V06,25.139,0.620,262.187,202.671,36.015,-90.023,30.775,18007.349,52208.356,20220123_071934
1,KLIX20220123_123544_V06,-18.695,0.279,283.453,414.772,4.619,-89.911,29.819,2309.608,57979.321,20220123_063544
1,KLIX20220123_124430_V06,-9.928,0.058,292.548,413.456,20.913,-89.864,29.825,10456.516,56850.234,20220123_064430
2,KLIX20220123_123544_V06,-18.695,0.142,365.662,323.379,8.372,-89.484,30.231,4185.986,34849.750,20220123_063544
3,KLIX20220123_123544_V06,-18.695,0.118,383.927,294.477,5.242,-89.389,30.361,2621.162,42054.112,20220123_063544
13,KLIX20220123_130202_V06,7.605,0.215,449.900,124.682,6.402,-89.039,31.125,3200.783,115332.600,20220123_070202
6,KLIX20220124_130556_V06,11.894,0.361,267.861,197.839,12.546,-89.993,30.797,6272.959,53548.458,20220124_070556
6,KLIX20220124_131441_V06,20.644,0.089,268.974,198.494,26.793,-89.987,30.794,13396.681,53070.880,20220124_071441
1,KLIX20220124_123052_V06,-23.172,0.139,176.799,379.122,4.669,-90.464,29.978,2334.433,73210.059,20220124_063052
2,KLIX20220124_123052_V06,-23.172,0.088,455.014,277.533,6.752,-89.018,30.436,3375.858,78316.591,20220124_063052
3,KLIX20220124_123939_V06,-14.389,0.080,418.138,536.369,8.095,-89.218,29.269,4047.603,132123.982,20220124_063939
4,KLIX20220124_123939_V06,-14.389,0.074,100.919,408.347,4.947,-90.855,29.844,2473.412,113327.432,20220124_063939
5,KLIX20220124_123939_V06,-14.389,0.054,400.300,518.427,6.106,-89.309,29.350,3053.062,120177.463,20220124_063939
1,KLIX20220127_123011_V06,-22.534,0.440,283.715,412.731,4.515,-89.910,29.828,2257.559,56950.470,20220127_063011
1,KLIX20220127_123847_V06,-13.934,0.542,283.596,413.879,11.644,-89.910,29.823,5821.893,57526.992,20220127_063847
1,KLIX20220127_124724_V06,-5.317,0.683,283.281,411.185,16.088,-89.912,29.835,8044.028,56217.489,20220127_064724
1,KLIX20220127_130455_V06,12.200,0.115,285.649,412.393,23.067,-89.900,29.830,11533.586,56652.928,20220127_070455
6,KLIX20220127_123847_V06,-13.934,0.354,365.565,322.322,9.292,-89.485,30.236,4646.179,34630.076,20220127_063847
6,KLIX20220127_124724_V06,-5.317,0.666,368.509,324.068,16.923,-89.469,30.228,8461.343,36306.893,20220127_064724
6,KLIX20220127_130455_V06,12.200,0.172,370.750,323.947,19.038,-89.458,30.228,9518.886,37346.491,20220127_070455
