track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
3,KTLX20200210_133659_V06,15.975,0.079,359.158,287.022,12.897,-96.952,35.391,6448.582,30282.201,20200210_073659
2,KTLX20200211_130341_V06,-16.345,0.143,248.575,322.387,7.729,-97.560,35.232,3864.641,28043.219,20200211_070341
5,KTLX20200211_131429_V06,-5.545,0.324,39.575,205.310,31.745,-98.717,35.751,15872.375,138552.538,20200211_071429
7,KTLX20200211_141139_V06,51.622,0.053,46.247,290.912,77.024,-98.674,35.366,38511.879,126957.847,20200211_081139
1,KTLX20200212_131058_V06,-8.060,0.091,30.419,431.816,56.473,-98.749,34.730,28236.393,150041.238,20200212_071058
1,KTLX20200212_131646_V06,-2.260,0.140,32.361,431.283,64.126,-98.739,34.733,32063.112,149051.815,20200212_071646
4,KTLX20200212_141451_V06,55.823,0.061,69.119,178.346,77.132,-98.556,35.875,38566.055,130485.300,20200212_081451
4,KTLX20200212_142039_V06,61.623,0.096,70.571,181.592,86.816,-98.548,35.860,43407.858,129091.084,20200212_082039
2,KTLX20200212_134000_V06,20.973,0.315,32.572,414.549,64.135,-98.739,34.808,32067.329,145464.244,20200212_074000
3,KTLX20200212_140902_V06,50.007,0.050,62.116,195.415,88.464,-98.593,35.797,44232.159,129929.756,20200212_080902
4,KTLX20200213_130845_V06,-9.255,0.124,258.275,334.144,14.856,-97.507,35.179,7427.809,26957.228,20200213_070845
4,KTLX20200213_131825_V06,0.412,0.215,260.937,333.832,23.998,-97.492,35.180,11999.152,25838.466,20200213_071825
4,KTLX20200213_132803_V06,10.045,0.079,265.877,338.989,25.895,-97.465,35.157,12947.391,25906.048,20200213_072803
1,KTLX20200213_124928_V06,-28.538,0.227,384.166,359.255,5.177,-96.816,35.065,2588.358,51466.270,20200213_064928
6,KTLX20200213_131825_V06,0.412,0.077,283.574,257.871,8.521,-97.368,35.523,4260.323,22609.027,20200213_071825
2,KTLX20200214_131822_V06,1.403,0.193,286.772,352.473,7.709,-97.350,35.097,3854.441,27057.400,20200214_071822
2,KTLX20200214_132802_V06,11.070,0.170,287.791,352.433,17.742,-97.344,35.097,8871.150,26918.018,20200214_072802
6,KTLX20200214_132802_V06,11.070,0.414,355.241,281.500,8.154,-96.973,35.416,4077.118,29128.367,20200214_072802
6,KTLX20200214_133741_V06,20.720,0.097,357.213,281.949,19.069,-96.963,35.414,9534.373,29996.552,20200214_073741
1,KTLX20200214_131822_V06,1.403,0.426,258.437,327.315,24.080,-97.506,35.210,12039.944,24867.581,20200214_071822
3,KTLX20200214_131822_V06,1.403,0.121,412.291,482.629,9.261,-96.666,34.508,4630.614,107194.732,20200214_071822
7,KTLX20200214_141618_V06,59.337,0.075,315.965,297.345,6.469,-97.190,35.345,3234.650,8091.902,20200214_081618
4,KTLX20200215_131110_V06,-4.736,0.692,257.801,295.935,14.525,-97.510,35.351,7262.508,21196.987,20200215_071110
4,KTLX20200215_132049_V06,4.914,0.051,261.939,306.811,29.200,-97.487,35.302,14600.153,19332.673,20200215_072049
1,KTLX20200215_130131_V06,-14.386,0.272,230.319,254.874,2.646,-97.662,35.536,1322.813,41508.435,20200215_070131
1,KTLX20200216_132241_V06,7.861,0.217,202.722,263.830,4.595,-97.814,35.495,2297.260,51892.196,20200216_072241
3,KTLX20200216_140118_V06,46.477,0.248,26.150,115.535,52.544,-98.799,36.155,26272.228,165091.788,20200216_080118
1,KTLX20200217_130534_V06,-8.158,0.564,252.704,301.260,19.466,-97.538,35.327,9732.906,23656.371,20200217_070534
1,KTLX20200217_131513_V06,1.492,0.065,258.495,316.292,32.449,-97.506,35.259,16224.306,22294.176,20200217_071513
2,KTLX20200217_130534_V06,-8.158,0.124,261.714,323.077,23.374,-97.488,35.229,11687.153,22351.410,20200217_070534
1,KTLX20200218_131703_V06,4.441,0.213,283.540,258.540,8.292,-97.368,35.520,4146.156,22303.873,20200218_071703
2,KTLX20200218_134602_V06,33.424,0.066,48.072,63.328,52.286,-98.681,36.391,26143.021,172830.333,20200218_074602
3,KTLX20200219_124753_V06,-23.593,0.062,417.215,491.173,7.876,-96.640,34.470,3937.840,112123.134,20200219_064753
3,KTLX20200219_130711_V06,-4.293,0.394,412.913,494.585,15.499,-96.663,34.454,7749.343,112486.573,20200219_070711
3,KTLX20200219_131650_V06,5.357,0.929,408.167,488.060,19.610,-96.689,34.484,9804.799,108474.387,20200219_071650
3,KTLX20200219_132628_V06,14.991,0.250,408.972,486.860,23.837,-96.684,34.489,11918.292,108156.871,20200219_072628
1,KTLX20200219_124753_V06,-23.593,0.218,349.801,376.811,5.533,-97.005,34.987,2766.603,45771.297,20200219_064753
1,KTLX20200219_130711_V06,-4.293,0.366,296.084,356.480,10.393,-97.299,35.079,5196.397,28307.818,20200219_070711
1,KTLX20200219_131650_V06,5.357,0.261,282.873,357.226,13.571,-97.371,35.075,6785.729,29866.811,20200219_071650
4,KTLX20200219_130711_V06,-4.293,0.222,286.751,247.151,8.129,-97.351,35.571,4064.392,27242.035,20200219_070711
7,KTLX20200219_132628_V06,14.991,0.146,369.256,288.070,26.706,-96.896,35.386,13353.100,35138.205,20200219_072628
1,KTLX20200220_130121_V06,-8.976,0.471,254.951,334.783,7.405,-97.525,35.176,3702.730,28457.253,20200220_070121
1,KTLX20200220_131100_V06,0.674,0.160,272.706,346.309,14.472,-97.427,35.124,7235.959,26877.121,20200220_071100
1,KTLX20200220_132039_V06,10.324,0.099,261.110,333.146,28.119,-97.491,35.183,14059.624,25549.330,20200220_072039
4,KTLX20200220_132039_V06,10.324,0.113,154.315,22.993,26.808,-98.091,36.579,13404.225,156490.537,20200220_072039
4,KTLX20200221_131222_V06,3.207,0.594,415.874,489.486,9.907,-96.647,34.477,4953.261,111053.810,20200221_071222
4,KTLX20200221_132200_V06,12.840,0.111,416.534,489.249,19.664,-96.643,34.478,9831.775,111125.310,20200221_072200
5,KTLX20200221_131222_V06,3.207,0.294,359.905,284.429,8.196,-96.948,35.403,4097.942,30947.639,20200221_071222
5,KTLX20200221_132200_V06,12.840,0.113,364.574,285.376,24.766,-96.922,35.398,12382.929,33104.357,20200221_072200
1,KTLX20200221_124325_V06,-25.743,0.110,353.643,374.607,2.956,-96.984,34.996,1477.842,45944.948,20200221_064325
3,KTLX20200221_131222_V06,3.207,0.635,230.356,244.182,6.234,-97.662,35.584,3117.142,44626.052,20200221_071222
8,KTLX20200221_131222_V06,3.207,0.122,272.735,360.240,22.406,-97.427,35.061,11202.923,33061.630,20200221_071222
